,MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,ListPrice,SoldPrice,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,Sub#
1189,2230985,CLOSED,2705 Masonboro Ferry Drive,Apex,27502,7/25/2019,Parkside at Bella Casa,2742,2017,3,2,1,Attached,329900.0,327500.0,160,Yes,2,0-.25 Acres,0.99,28
935,2316298,CLOSED,3401 Dropseed Drive,Apex,27502,4/30/2020,Deer Creek,2165,2020,3,2,1,Attached,309240.0,309240.0,0,,2,0-.25 Acres,1.0,10
1499,2174119,CLOSED,413 Hopwood Way,Apex,27502,7/27/2018,Middleton,2600,2018,4,3,0,Attached,402160.0,402160.0,0,,2,0-.25 Acres,1.0,23
1226,2317431,CLOSED,1300 Barn Cat Way,Apex,27502,8/24/2020,Smith Farm,2361,2020,4,3,1,Attached,329990.0,329990.0,0,Yes,2,0-.25 Acres,1.0,39
820,2289905,CLOSED,3162 Retama Run,Apex,27562,2/18/2020,Woodbury,1861,2020,2,2,1,Attached,300605.0,301155.0,0,Yes,2,0-.25 Acres,1.0,55
632,2198435,CLOSED,1115 Little Gem Lane,Apex,27523,7/20/2018,Sweetwater,1764,2017,3,2,1,Attached,295000.0,290000.0,0,Yes,1,0-.25 Acres,0.98,41
329,2250441,CLOSED,206 Grindstone Drive,Apex,27502,8/22/2019,Old Mill Village,1903,2007,3,3,0,Attached,260000.0,256000.0,79,Yes,2,0-.25 Acres,0.98,26
1176,2297673,CLOSED,1021 Waymaker Court,Apex,27502,5/7/2020,Hempstead at Beaver Creek,2417,2019,3,3,1,Attached,339900.0,326000.0,43,Yes,2,0-.25 Acres,0.96,20
1367,2278250,CLOSED,521 Wayland Grove Drive,Apex,27523,11/12/2019,Wayland Grove,2323,2019,4,2,1,Attached,354990.0,350000.0,0,Yes,2,0-.25 Acres,0.99,51
494,2328150,CLOSED,327 Old Grove Lane,Apex,27502,8/14/2020,Center Street Station,1840,2020,3,3,1,Attached,280500.0,277700.0,0,Yes,0,0-.25 Acres,0.99,8
443,2153160,CLOSED,836 Salem Pointe Place,Apex,27523,5/22/2018,Salem Pointe,1754,2017,3,2,1,Attached,282725.0,273305.0,0,,1,0-.25 Acres,0.97,33
1307,2263719,CLOSED,604 Metro Station,Apex,27502,12/27/2019,The Villages of Apex,2406,2019,3,2,1,Attached,339900.0,339900.0,0,Yes,2,0-.25 Acres,1.0,45
953,2280385,CLOSED,1141 Platform Drive,Apex,27502,2/10/2020,The Villages of Apex,2417,2020,3,3,1,Attached,309990.0,309990.0,0,Yes,1,0-.25 Acres,1.0,45
687,2210312,CLOSED,2261 Chattering Lory Lane,Apex,27502,11/21/2018,Peak 502 at Beaver Creek,1887,2018,4,3,1,Attached,299990.0,293030.0,0,Yes,1,0-.25 Acres,0.98,29
1507,2218532,CLOSED,547 Rowanwood Way,Apex,27523,12/12/2018,Middleton,2606,2018,4,3,0,Attached,406690.0,406690.0,0,,2,0-.25 Acres,1.0,23
264,2209824,CLOSED,703 Briarcliff Street,Apex,27502,10/22/2018,55 James at Midtown,1669,2014,2,2,1,Attached,245000.0,245000.0,39,Yes,1,0-.25 Acres,1.0,1
912,2328206,CLOSED,921 Ambergate Station,Apex,27502,8/7/2020,The Villages of Apex,2116,2013,4,3,1,Attached,309500.0,307500.0,11,Yes,0,0-.25 Acres,0.99,45
503,2329256,CLOSED,434 Oak Pine Drive,Apex,27502,8/18/2020,Green at Scotts Mill,1745,2020,3,3,1,Attached,285505.0,279000.0,0,Yes,1,0-.25 Acres,0.98,16
310,2291540,CLOSED,809 Myrtle Grove Lane,Apex,27502-6237,2/14/2020,The Groves,1711,2010,3,3,1,Attached,259000.0,253000.0,22,Yes,0,0-.25 Acres,0.98,42
2,2264913,CLOSED,323 Port Haven Drive,Apex,27502,9/3/2019,West Haven Townhomes,1062,2007,2,1,1,Attached,170900.0,165000.0,21,Yes,0,0-.25 Acres,0.97,52
187,2181032,CLOSED,111 Gallent Hedge Trail,Apex,27539,4/13/2018,Miramonte,1980,2006,3,3,1,Attached,224900.0,225000.0,2,,1,0-.25 Acres,1.0,24
403,2257334,CLOSED,1424 Providence Green Lane,Apex,27502,7/30/2019,Scotts Mill,1745,2015,3,3,1,Attached,275000.0,269000.0,22,Yes,1,0-.25 Acres,0.98,36
576,2268002,CLOSED,532 Old Mill Village Drive,Apex,27502,10/15/2019,Old Mill Village,1889,2015,3,2,1,Attached,289000.0,285000.0,6,Yes,2,0-.25 Acres,0.99,26
111,2257012,CLOSED,3028 White Cloud Circle,Apex,27502,7/17/2019,Dogwood Ridge,1482,2000,3,2,1,Attached,214900.0,214900.0,2,Yes,0,0-.25 Acres,1.0,12
1094,2243695,CLOSED,214 Mayfield Drive,Apex,27539,7/11/2019,Woodcreek,2325,2015,3,2,1,Attached,320000.0,320000.0,62,Yes,2,0-.25 Acres,1.0,56
190,2335469,CLOSED,1003 Handhewn Street,Apex,27502,9/17/2020,Scotts Mill,1374,2008,2,2,1,Attached,225000.0,225500.0,2,Yes,0,0-.25 Acres,1.0,36
3,2169851,CLOSED,315 Port Haven Drive,Apex,27502,4/6/2018,West Haven Townhomes,1056,2007,2,2,1,Attached,172900.0,166000.0,36,Yes,0,0-.25 Acres,0.96,52
1236,2300492,CLOSED,113 Mayfield Drive,Apex,27539,7/24/2020,Woodcreek,2504,2015,3,2,1,Attached,335000.0,330000.0,86,Yes,2,0-.25 Acres,0.99,56
1172,2158212,CLOSED,1149 Little Gem Lane,Apex,27523,5/8/2018,Sweetwater,2277,2017,3,3,1,Attached,330085.0,325000.0,0,Yes,1,0-.25 Acres,0.98,41
1300,2302078,CLOSED,449 Heritage Village Lane,Apex,27502-8494,6/18/2020,Scotts Mill,3398,2008,3,2,2,Attached,345000.0,339000.0,80,Yes,2,0-.25 Acres,0.98,36
1532,2182391,CLOSED,423 Hopwood Way,Apex,27502,9/26/2018,Middleton,3000,2018,4,4,0,Attached,432655.0,432655.0,0,,2,0-.25 Acres,1.0,23
471,2196821,CLOSED,1002 Tender Drive,Apex,27502,7/30/2018,The Villages of Apex,1784,2014,3,2,1,Attached,275000.0,275000.0,7,Yes,2,0-.25 Acres,1.0,45
1384,2133913,CLOSED,853 Tunisian Drive,Apex,27523,1/5/2018,540 Townes,2245,2017,4,3,1,Attached,333377.0,353492.0,0,,2,0-.25 Acres,1.06,0
551,2254802,CLOSED,440 Oak Pine Drive,Apex,27502,5/20/2020,Scotts Mill,1745,2019,3,3,1,Attached,285665.0,283000.0,0,,1,0-.25 Acres,0.99,36
1536,2217544,CLOSED,566 Rowanwood Way,Apex,27502,11/21/2018,Middleton,3000,2018,5,4,0,Attached,441987.0,441987.0,0,,2,0-.25 Acres,1.0,23
13,2172219,CLOSED,131 Anterbury Drive,Apex,27502,3/14/2018,Bradley Terrace,1473,2005,3,2,1,Attached,179900.0,183000.0,1,Yes,0,0-.25 Acres,1.02,4
651,2180871,CLOSED,627 Olde Salem Way,Apex,27523,9/20/2018,Salem Pointe,1780,2018,3,2,1,Attached,290990.0,290990.0,0,Yes,1,0-.25 Acres,1.0,33
347,2235724,CLOSED,251 Bally Shannon Way,Apex,27539,3/15/2019,Scots Laurel,2319,2006,3,2,2,Attached,255000.0,260000.0,2,Yes,2,0-.25 Acres,1.02,34
62,2290706,CLOSED,304 Center Heights Court,Apex,27502,12/31/2019,Center Heights,1346,1997,3,2,1,Attached,198000.0,202000.0,5,Yes,0,0-.25 Acres,1.02,7
949,2200543,CLOSED,2828 Lanasa Lane,Apex,27523,2/11/2019,Sweetwater,2216,2018,3,2,1,Attached,309990.0,309990.0,0,Yes,1,0-.25 Acres,1.0,41
990,2292391,CLOSED,606 Metro Station,Apex,27502,1/30/2020,The Villages of Apex,2388,2019,3,2,1,Attached,314900.0,312900.0,0,Yes,2,0-.25 Acres,0.99,45
356,2235715,CLOSED,1517 Poets Glade Drive,Apex,27523,4/1/2019,Walden Townes,1670,2000,3,2,1,Attached,265000.0,262000.0,11,Yes,0,0-.25 Acres,0.99,50
23,2276186,CLOSED,321 Port Haven Drive,Apex,27502,10/4/2019,West Haven Townhomes,1328,2007,3,2,1,Attached,185000.0,188000.0,2,Yes,0,0-.25 Acres,1.02,52
533,2329704,CLOSED,2425 Baslow Drive,Apex,27539-9062,9/30/2020,Pemberley,1979,2014,4,3,0,Attached,285000.0,281000.0,54,Yes,1,0-.25 Acres,0.99,30
483,2296525,CLOSED,3426 Dropseed Drive,Apex,27502,3/26/2020,Deer Creek,1962,2020,3,2,1,Attached,287640.0,276990.0,0,Yes,2,0-.25 Acres,0.96,10
915,2258761,CLOSED,2939 Sunflower Road,Apex,27502,7/31/2019,Smith Farm,2145,2019,4,3,1,Attached,307735.0,307735.0,0,Yes,2,0-.25 Acres,1.0,39
755,2261678,CLOSED,1069 Branch Line Lane,Apex,27502,11/8/2019,The Villages of Apex,1701,2019,3,2,1,Attached,298075.0,298075.0,0,,2,0-.25 Acres,1.0,45
1195,2268493,CLOSED,2888 Dallas Valley Lane,Apex,27502,1/15/2020,Townes at Friendship Station,2261,2019,3,3,1,Attached,329000.0,328000.0,0,Yes,2,0-.25 Acres,1.0,47
772,2180699,CLOSED,400 N Tunstall Avenue,Apex,27502,6/11/2018,Old Mill Village,2405,2015,4,3,1,Attached,299000.0,299000.0,5,Yes,2,0-.25 Acres,1.0,26
512,2229739,CLOSED,1393 Regents Lane,Apex,27502,7/12/2019,Salem Creek Townhomes,2243,2019,3,3,1,Attached,283000.0,280000.0,0,Yes,1,0-.25 Acres,0.99,32
643,2192650,CLOSED,586 Grand Central Station,Apex,27502,8/9/2018,The Villages of Apex,2205,2018,3,3,1,Attached,289900.0,290235.0,0,Yes,2,0-.25 Acres,1.0,45
779,2293028,CLOSED,2058 White Pond Court,Apex,27523,3/18/2020,Walden Townes,1897,2002,3,2,1,Attached,299990.0,299900.0,24,Yes,1,0-.25 Acres,1.0,50
463,2198290,CLOSED,574 Village Loop Drive,Apex,27502,8/2/2018,Scotts Mill,1755,2015,3,3,1,Attached,275000.0,275000.0,13,Yes,1,0-.25 Acres,1.0,36
1341,2212800,CLOSED,2041 Ackerman Hill Drive,Apex,27502,11/9/2018,Hempstead at Beaver Creek,2417,2018,3,3,1,Attached,345000.0,345000.0,0,Yes,2,0-.25 Acres,1.0,20
630,2233130,CLOSED,1071 Branch Line Lane,Apex,27502,1/31/2020,The Villages of Apex,1701,2019,3,2,1,Attached,287725.0,289990.0,0,Yes,2,0-.25 Acres,1.01,45
281,2274075,CLOSED,971 Ambergate Station,Apex,27502,9/30/2019,The Villages of Apex,1440,2014,2,2,1,Attached,247500.0,247500.0,3,Yes,0,0-.25 Acres,1.0,45
717,2222264,CLOSED,706 Edgewater Ridge Court,Apex,27523,12/14/2018,Edgewater,2511,2014,3,2,2,Attached,299999.0,295000.0,16,,2,0-.25 Acres,0.98,13
744,2297794,CLOSED,2254 Red Knot Lane,Apex,27502,7/31/2020,Peak 502 at Beaver Creek,2094,2020,4,3,1,Attached,299990.0,297000.0,0,Yes,2,0-.25 Acres,0.99,29
520,2202118,CLOSED,1105 Little Gem Lane,Apex,27523,4/5/2019,Sweetwater,1697,2019,3,2,1,Attached,286790.0,280000.0,0,Yes,1,0-.25 Acres,0.98,41
1428,2325068,CLOSED,1635 Wimberly Road,Apex,27523,9/24/2020,Townes at Westford,2643,2020,4,3,1,Attached,369278.0,367500.0,0,Yes,2,0-.25 Acres,1.0,49
1389,2326795,CLOSED,224 Mayfield Drive,Apex,27539,8/10/2020,Woodcreek,2512,2015,3,2,1,Attached,350000.0,355000.0,3,Yes,2,0-.25 Acres,1.01,56
1174,2248968,CLOSED,904 Dalton Ridge Place,Apex,27523,7/19/2019,Townes at North Salem,2502,2019,3,3,1,Attached,330990.0,325900.0,0,Yes,2,0-.25 Acres,0.98,48
476,2150635,CLOSED,1439 Salem Creek Drive,Apex,27502,5/31/2018,Salem Creek Townhomes,2096,2017,3,2,2,Attached,266185.0,275880.0,0,Yes,1,0-.25 Acres,1.04,32
1227,2268454,CLOSED,1139 Platform Drive,Apex,27502,2/18/2020,The Villages of Apex,2417,2019,3,3,1,Attached,329990.0,329990.0,0,,2,0-.25 Acres,1.0,45
600,2251196,CLOSED,2014 Old Chapman Drive,Apex,27502,9/26/2019,Hempstead at Beaver Creek,1765,2019,3,2,1,Attached,284220.0,288505.0,0,,2,0-.25 Acres,1.02,20
42,2164617,CLOSED,543 Village Loop Drive,Apex,27502,1/10/2018,Green at Scotts Mill,1404,2004,3,2,1,Attached,192500.0,195000.0,2,Yes,0,0-.25 Acres,1.01,16
1403,2338649,CLOSED,2901 Sunflower Road,Apex,27502,10/30/2020,Smith Farm,2308,2018,3,3,1,Attached,359315.0,359315.0,0,Yes,2,0-.25 Acres,1.0,39
82,2315889,CLOSED,114 Forthview Way,Apex,27502,7/1/2020,Bradley Terrace,1434,2003,3,2,1,Attached,206500.0,207500.0,3,Yes,0,0-.25 Acres,1.0,4
375,2307316,CLOSED,169 Old Grove Lane,Apex,27502,4/8/2020,The Groves,1599,2006,3,2,1,Attached,275000.0,265000.0,4,Yes,0,0-.25 Acres,0.96,42
1186,2270127,CLOSED,547 Wayland Grove Drive,Apex,27523,8/28/2019,Wayland Grove,2289,2019,3,2,1,Attached,334990.0,327500.0,0,Yes,2,0-.25 Acres,0.98,51
1442,2204207,CLOSED,1309 Littlehills Drive,Apex,27523,12/31/2018,Middleton,2428,2018,4,3,0,Attached,379990.0,372700.0,0,,2,0-.25 Acres,0.98,23
1055,2160537,CLOSED,1141 Little Gem Lane,Apex,27523,4/27/2018,Sweetwater,2207,2017,3,3,1,Attached,317505.0,317505.0,0,Yes,1,0-.25 Acres,1.0,41
395,2172312,CLOSED,139 Writing Rock Place,Apex,27539,6/29/2018,Woodcreek,1713,2018,3,2,1,Attached,268643.0,267084.0,0,Yes,1,0-.25 Acres,0.99,56
837,2239890,CLOSED,2227 Red Knot Lane,Apex,27502,9/10/2019,Peak 502 at Beaver Creek,2109,2019,4,3,1,Attached,300000.0,302285.0,0,Yes,2,0-.25 Acres,1.01,29
393,2249741,CLOSED,107 Brittingham Loop,Apex,27502-3649,7/26/2019,Haddon Hall,2252,2008,3,3,1,Attached,269800.0,267000.0,68,Yes,1,0-.25 Acres,0.99,17
381,2191159,CLOSED,115 Bowerbank Lane,Apex,27539,9/4/2018,Woodcreek,1866,2017,3,2,1,Attached,265000.0,265000.0,0,,1,0-.25 Acres,1.0,56
1450,2242978,CLOSED,426 Hopwood Way,Apex,27523,4/18/2019,Middleton,2465,2018,4,3,0,Attached,385000.0,375000.0,5,,2,0-.25 Acres,0.97,23
364,2095054,CLOSED,2051 Old Chapman Drive,Apex,27502,5/25/2018,Hempstead at Beaver Creek,1741,2017,3,2,1,Attached,256990.0,262795.0,0,,2,0-.25 Acres,1.02,20
737,2294573,CLOSED,1016 Larabee Lane,Apex,27523,2/21/2020,Townes at North Salem,1984,2019,4,3,1,Attached,296500.0,296500.0,0,Yes,2,0-.25 Acres,1.0,48
1126,2308107,CLOSED,2865 Dallas Valley Lane,Apex,27502,7/29/2020,Townes at Friendship Station,2162,2020,4,3,1,Attached,324000.0,323000.0,0,Yes,2,0-.25 Acres,1.0,47
384,2177397,CLOSED,1387 Town Home Drive,Apex,27502,4/30/2018,Scotts Mill,1751,2015,3,3,1,Attached,270000.0,265000.0,23,Yes,1,0-.25 Acres,0.98,36
274,2183325,CLOSED,776 Treviso Lane,Apex,27502,5/17/2018,55 James at Midtown,1670,2014,2,2,1,Attached,245000.0,247000.0,6,Yes,1,0-.25 Acres,1.01,1
757,2261695,CLOSED,1167 Platform Drive,Apex,27501,11/21/2019,The Villages of Apex,1985,2019,3,2,1,Attached,297000.0,298385.0,0,,2,0-.25 Acres,1.0,45
1127,2165606,CLOSED,1907 Blue Jay Point,Apex,27502,7/12/2018,Bella Casa,2518,2017,3,3,1,Attached,338900.0,323000.0,0,Yes,2,0-.25 Acres,0.95,2
118,2247557,CLOSED,1039 Mica Lamp Court,Apex,27502,5/14/2019,Scotts Mill at Bungalow Park,1360,2006,2,2,1,Attached,215000.0,215000.0,1,Yes,0,0-.25 Acres,1.0,37
284,2248018,CLOSED,2444 Baslow Drive,Apex,27539,5/29/2019,Pemberley,1710,2014,3,2,1,Attached,247900.0,247900.0,3,Yes,1,0-.25 Acres,1.0,30
1043,2309504,CLOSED,1413 Herb Garden Way,Apex,27502,6/12/2020,Smith Farm,2308,2020,4,3,1,Attached,319990.0,317000.0,0,Yes,2,0-.25 Acres,0.99,39
456,2258698,CLOSED,314 Castien Cove Place,Apex,27539,7/12/2019,Woodcreek,1768,2018,3,2,1,Attached,275000.0,275000.0,9,Yes,1,0-.25 Acres,1.0,56
1534,2217545,CLOSED,560 Rowanwood Way,Apex,27502,11/30/2018,Middleton,3000,2018,5,4,0,Attached,437205.0,437205.0,0,,2,0-.25 Acres,1.0,23
94,2199442,CLOSED,1031 Mica Lamp Court,Apex,27502,7/25/2018,Scotts Mill at Bungalow Park,1347,2007,2,2,1,Attached,195000.0,210000.0,1,,0,0-.25 Acres,1.08,37
1363,2236308,CLOSED,567 Metro Station,Apex,27502,5/24/2019,The Villages of Apex,2388,2019,3,2,1,Attached,349900.0,349900.0,0,Yes,2,0-.25 Acres,1.0,45
487,2291984,CLOSED,308 Castien Cove Place,Apex,27539,4/15/2020,Woodcreek,1866,2018,3,2,1,Attached,285000.0,277000.0,79,Yes,1,0-.25 Acres,0.97,56
567,2172249,CLOSED,1171 Little Gem Lane,Apex,27523,8/29/2018,Sweetwater,1687,2018,3,2,1,Attached,289560.0,285000.0,0,Yes,1,0-.25 Acres,0.98,41
869,2287447,CLOSED,608 Grand Central Station,Apex,27502,12/31/2019,The Villages of Apex,2203,2019,3,3,1,Attached,304900.0,304900.0,0,Yes,2,0-.25 Acres,1.0,45
1438,2322174,CLOSED,924 Haybeck Lane,Apex,27523,7/9/2020,Townes at Westford,2760,2020,3,2,1,Attached,371000.0,371000.0,0,Yes,2,0-.25 Acres,1.0,49
151,2305034,CLOSED,104 Knightsborough Way,Apex,27502,3/25/2020,Golders Green,1418,1998,2,2,1,Attached,215000.0,220000.0,1,,0,0-.25 Acres,1.02,15
1443,2156990,CLOSED,532 Rowanwood Way,Apex,27523,3/29/2018,Middleton,2419,2017,4,3,0,Attached,378000.0,373000.0,0,,2,0-.25 Acres,0.99,23
1235,2317078,CLOSED,1314 Barn Cat Way,Apex,27502,8/28/2020,Smith Farm,2403,2020,4,3,1,Attached,334990.0,330000.0,0,Yes,2,0-.25 Acres,0.99,39
265,2341305,CLOSED,523 Village Loop Drive,Apex,27502,10/20/2020,Green at Scotts Mill,1470,2005,3,2,1,Attached,240000.0,245000.0,3,Yes,0,0-.25 Acres,1.02,16
534,2265442,CLOSED,1182 Boxcar Way,Apex,27502-2471,12/13/2019,The Villages of Apex,2056,2016,3,2,1,Attached,297000.0,281000.0,134,Yes,2,0-.25 Acres,0.95,45
1063,2146447,CLOSED,4008 Reedybrook Crossing,Apex,27523,7/24/2018,540 Townes,2158,2017,3,3,1,Attached,311900.0,318540.0,0,,2,0-.25 Acres,1.02,0
731,2122122,CLOSED,1048 Brownsmith Drive,Apex,27502,5/17/2018,Hempstead at Beaver Creek,2084,2017,3,2,1,Attached,295985.0,295985.0,0,Yes,2,0-.25 Acres,1.0,20
1087,2256890,CLOSED,1120 Boxcar Way,Apex,27502,8/16/2019,The Villages of Apex,2431,2016,3,3,1,Attached,315000.0,320000.0,40,Yes,2,0-.25 Acres,1.02,45
614,2139734,CLOSED,5002 Reedybrook Crossing,Apex,27523,6/27/2018,540 Townes,2158,2017,3,3,1,Attached,291053.0,289000.0,0,,2,0-.25 Acres,0.99,0
248,2262392,CLOSED,117 Gallent Hedge Trail,Apex,27539-6507,7/24/2019,Miramonte,1987,2006,3,3,1,Attached,245000.0,243500.0,6,Yes,1,0-.25 Acres,0.99,24
730,2130821,CLOSED,1444 Salem Creek Drive,Apex,27502,3/2/2018,Salem Creek Townhomes,2311,2017,4,3,1,Attached,295960.0,295960.0,0,Yes,1,0-.25 Acres,1.0,32
1387,2270130,CLOSED,545 Wayland Grove Drive,Apex,27523,8/15/2019,Wayland Grove,2323,2019,3,2,1,Attached,355000.0,355000.0,0,Yes,2,0-.25 Acres,1.0,51
858,2211258,CLOSED,1107 Tender Drive,Apex,27502,11/30/2018,The Villages of Apex,2280,2018,3,3,1,Attached,309990.0,304000.0,0,Yes,2,0-.25 Acres,0.98,45
867,2107722,CLOSED,2047 Old Chapman Drive,Apex,27502,6/28/2018,Hempstead at Beaver Creek,2084,2017,3,3,1,Attached,306575.0,304830.0,0,,2,0-.25 Acres,0.99,20
872,2265196,CLOSED,2236 Red Knot Lane,Apex,27502,12/31/2019,Peak 502 at Beaver Creek,2109,2019,4,3,1,Attached,305990.0,304960.0,0,Yes,2,0-.25 Acres,1.0,29
184,2309599,CLOSED,104 Jamison Woods Lane,Apex,27539-5770,6/30/2020,Jamison Park,1407,2006,2,2,1,Attached,229000.0,225000.0,60,Yes,1,0-.25 Acres,0.98,21
246,2265276,CLOSED,815 Straywhite Avenue,Apex,27539,7/31/2019,Miramonte,1629,2005,3,2,1,Attached,240000.0,243000.0,1,Yes,1,0-.25 Acres,1.01,24
1371,2310692,CLOSED,873 Tunisian Drive,Apex,27523,5/7/2020,540 Townes,2250,2017,3,3,1,Attached,359000.0,350000.0,18,Yes,2,0-.25 Acres,0.97,0
517,2334298,CLOSED,202 Bowerbank Lane,Apex,27539,9/29/2020,Woodcreek,1956,2017,3,2,1,Attached,280000.0,280000.0,5,Yes,1,0-.25 Acres,1.0,56
39,2170882,CLOSED,213 Presenteer Trail,Apex,27539,3/15/2018,Miramonte,1510,2008,2,2,1,Attached,193500.0,195000.0,3,Yes,1,0-.25 Acres,1.01,24
1459,2305381,CLOSED,934 Haybeck Lane,Apex,27523,5/20/2020,Townes at Westford,2780,2020,3,2,1,Attached,385617.0,380000.0,0,Yes,2,0-.25 Acres,0.99,49
233,2280383,CLOSED,136 Sanair Court,Apex,27502,11/7/2019,Heatherwood Townhomes,1745,1988,3,2,1,Attached,230000.0,238500.0,4,,0,0-.25 Acres,1.04,19
222,2180553,CLOSED,331 Anterbury Drive,Apex,27502,4/25/2018,Bradley Terrace,2079,2008,3,3,1,Attached,235000.0,235000.0,7,Yes,0,0-.25 Acres,1.0,4
845,2264801,CLOSED,2930 Great Lawn Road,Apex,27502,1/9/2020,Smith Farm,2145,2019,4,3,1,Attached,303885.0,303000.0,0,Yes,2,0-.25 Acres,1.0,39
1310,2301466,CLOSED,2937 Sunflower Road,Apex,27502,2/11/2020,Smith Farm,2308,2019,4,3,1,Attached,340000.0,340000.0,0,Yes,2,0-.25 Acres,1.0,39
1065,2173513,CLOSED,1024 Drayman Place,Apex,27502,10/4/2018,Hempstead at Beaver Creek,2417,2018,3,3,1,Attached,318317.0,318625.0,0,Yes,2,0-.25 Acres,1.0,20
45,2316344,CLOSED,327 Port Haven Drive,Apex,27502-4707,6/18/2020,West Haven Townhomes,1318,2007,2,2,1,Attached,190000.0,197000.0,3,Yes,0,0-.25 Acres,1.04,52
1284,2278255,CLOSED,529 Wayland Grove Drive,Apex,27523,11/8/2019,Wayland Grove,2323,2019,4,2,1,Attached,354990.0,336500.0,0,Yes,2,0-.25 Acres,0.95,51
1207,2209934,CLOSED,2830 Lanasa Lane,Apex,27523,1/31/2019,Sweetwater,2277,2019,3,2,1,Attached,329990.0,329000.0,0,Yes,1,0-.25 Acres,1.0,41
797,2311275,CLOSED,2009 White Pond Court,Apex,27523,5/6/2020,Walden Townes,1859,2001,3,2,1,Attached,300000.0,300000.0,5,Yes,1,0-.25 Acres,1.0,50
732,2320401,CLOSED,328 Old Mill Village Drive,Apex,27502,7/7/2020,Old Mill Village,1811,2007,3,2,1,Attached,294900.0,296000.0,18,Yes,2,0-.25 Acres,1.0,26
11,2192630,CLOSED,137 Licorice Drive,Apex,27502,6/25/2018,Townes At Sugarland,1385,2000,3,2,1,Attached,175000.0,183000.0,3,Yes,0,0-.25 Acres,1.05,46
498,2339574,CLOSED,106 Castien Cove Place,Apex,27539,10/1/2020,Woodcreek,1719,2016,3,2,1,Attached,279000.0,278000.0,2,Yes,1,0-.25 Acres,1.0,56
449,2277180,CLOSED,3198 Retama Run,Apex,27562,11/22/2019,Woodbury,1818,2019,3,2,1,Attached,277175.0,274175.0,0,Yes,2,0-.25 Acres,0.99,55
1170,2121249,CLOSED,857 Tunisian Drive,Apex,27523,1/11/2018,540 Townes,2245,2017,4,3,1,Attached,329900.0,325000.0,0,,2,0-.25 Acres,0.99,0
245,2167655,CLOSED,629 Briarcliff Street,Apex,27502,2/16/2018,55 James at Midtown,1722,2014,3,2,1,Attached,243000.0,243000.0,0,Yes,1,0-.25 Acres,1.0,1
418,2324023,CLOSED,137 Writing Rock Place,Apex,27539,7/20/2020,Woodcreek,1700,2018,3,2,1,Attached,275000.0,270000.0,8,Yes,1,0-.25 Acres,0.98,56
1426,2300188,CLOSED,1017 Lathrop Lane,Apex,27523,10/8/2020,Townes at North Salem,2479,2020,3,2,2,Attached,322990.0,367070.0,0,Yes,2,0-.25 Acres,1.14,48
84,2300714,CLOSED,205 Knightsborough Way,Apex,27502,3/10/2020,Golders Green,1448,1999,2,2,1,Attached,200000.0,208000.0,4,Yes,0,0-.25 Acres,1.04,15
139,2238744,CLOSED,202 Knightsborough Way,Apex,27502,3/29/2019,Golders Green,1608,1998,2,2,1,Attached,210000.0,218000.0,3,Yes,0,0-.25 Acres,1.04,15
540,2153926,CLOSED,1105 Boxcar Way,Apex,27502,1/22/2018,The Villages of Apex,2471,2016,3,3,1,Attached,289900.0,282000.0,69,Yes,2,0-.25 Acres,0.97,45
1373,2277235,CLOSED,903 Dalton Ridge Place,Apex,27523,9/26/2019,Townes at North Salem,2479,2019,3,3,1,Attached,354900.0,351290.0,0,Yes,2,0-.25 Acres,0.99,48
91,2193729,CLOSED,1004 Bungalow Park Drive,Apex,27502,7/20/2018,Scotts Mill,1346,2006,2,2,1,Attached,195000.0,210000.0,1,,0,0-.25 Acres,1.08,36
1286,2154357,CLOSED,846 Salem Pointe Place,Apex,27523,7/9/2018,Salem Pointe,1851,2018,3,2,1,Attached,336723.0,336723.0,0,,2,0-.25 Acres,1.0,33
400,2160554,CLOSED,130 Darley Dale Loop,Apex,27502,1/25/2018,Haddon Hall,2466,2007,4,3,1,Attached,269900.0,268000.0,26,Yes,1,0-.25 Acres,0.99,17
409,2247061,CLOSED,112 Brittingham Loop,Apex,27502-3649,5/1/2019,Haddon Hall,2443,2008,3,3,1,Attached,274900.0,269500.0,7,Yes,1,0-.25 Acres,0.98,17
1050,2339031,CLOSED,679 Grand Central Station,Apex,27502,10/2/2020,The Villages of Apex,2203,2020,3,3,1,Attached,317400.0,317400.0,0,Yes,2,0-.25 Acres,1.0,45
1004,2165553,CLOSED,2211 Chattering Lory Lane,Apex,27502,6/15/2018,Peak 502 at Beaver Creek,2173,2018,3,2,2,Attached,314990.0,314465.0,0,Yes,2,0-.25 Acres,1.0,29
44,2288809,CLOSED,311 Port Haven Drive,Apex,27502,11/26/2019,West Haven Townhomes,1347,2007,2,2,1,Attached,189900.0,195000.0,2,Yes,0,0-.25 Acres,1.03,52
453,2321459,CLOSED,739 Wickham Ridge Road,Apex,27539-9050,10/9/2020,Pemberley,1800,2013,4,3,0,Attached,274900.0,274900.0,70,Yes,0,0-.25 Acres,1.0,30
972,2194539,CLOSED,2004 Whitesmith Drive,Apex,27502,2/22/2019,Hempstead at Beaver Creek,2417,2019,3,2,0,Attached,306781.0,310376.0,0,Yes,2,0-.25 Acres,1.01,20
