MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,ListPrice,SoldPrice,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,Sub#
2269332,CLOSED,3624 Sawyers Mill Drive,Apex,27539,10/29/2019,Sawyers Mill,3164,2005,4,2,1,Detached,348500.0,350000.0,35,Yes,2,.26-.5 Acres,1.0,193
2198876,CLOSED,124 Aldenwood Place,Apex,27539,10/8/2018,Woodcreek,3097,2013,3,3,1,Detached,399900.0,389900.0,63,Yes,2,0-.25 Acres,0.97,270
2218064,CLOSED,105 Homestead Park Drive,Apex,27502,11/2/2018,Homestead Park,1244,1998,3,2,0,Detached,215500.0,221000.0,5,Yes,0,0-.25 Acres,1.03,112
2134779,CLOSED,1380 Brown Velvet Lane,Apex,27523,2/7/2018,Sweetwater,2308,2017,4,2,2,Detached,388965.0,388965.0,0,Yes,2,0-.25 Acres,1.0,227
2314889,CLOSED,303 Kellyridge Drive,Apex,27502,7/21/2020,Abbington,3195,1998,4,2,1,Detached,500000.0,500000.0,10,Yes,2,0-.25 Acres,1.0,1
2261085,CLOSED,2421 Gillingham Drive,Apex,27539,7/30/2019,Whitehart,3168,2001,3,3,1,Detached,480000.0,475000.0,7,Yes,2,1-2.9 Acres,0.99,264
2256299,CLOSED,980 Shoofly Path,Apex,27502,7/15/2019,The Villages of Apex,2380,2013,3,2,2,Detached,360000.0,358000.0,11,Yes,2,0-.25 Acres,0.99,234
2213036,CLOSED,2404 Fillmore Hall Lane,Apex,27523,4/29/2019,Crestmont,3040,2018,5,3,0,Detached,467349.0,467349.0,0,Yes,2,0-.25 Acres,1.0,51
2306018,CLOSED,2057 Toad Hollow Trail,Apex,27502,6/1/2020,Toad Hollow,2825,2020,4,4,1,Detached,569350.0,569350.0,0,Yes,2,0-.25 Acres,1.0,236
2251269,CLOSED,1521 Armscroft Lane,Apex,27502,12/13/2019,Saddlebrook,3057,2019,3,3,1,Detached,494730.0,492200.0,0,Yes,2,0-.25 Acres,0.99,185
2282182,CLOSED,127 Magnolia Breeze Court,Apex,27502,11/25/2019,Scotts Mill,3223,2001,4,3,1,Detached,449900.0,448000.0,17,Yes,2,0-.25 Acres,1.0,196
2311576,CLOSED,2129 Amalfi Place,Apex,27502,8/14/2020,Bella Casa,3063,2020,4,4,0,Detached,639900.0,634900.0,0,Yes,2,.26-.5 Acres,0.99,11
2244603,CLOSED,2971 Farmhouse Drive,Apex,27502,8/13/2019,Smith Farm,2945,2019,4,3,0,Detached,425000.0,424000.0,0,Yes,2,0-.25 Acres,1.0,203
2127183,CLOSED,2419 Vetrina Way,Apex,27502,8/27/2018,Bella Casa,3611,2017,4,4,1,Detached,639900.0,610000.0,0,Yes,2,.26-.5 Acres,0.95,11
2200466,CLOSED,7264 Bedford Ridge Drive,Apex,27539,10/23/2018,The Park At West Lake,2440,2006,4,2,1,Detached,389900.0,382500.0,85,Yes,2,0-.25 Acres,0.98,230
2280985,CLOSED,1008 St Cloud Loop,Apex,27523,1/22/2020,Woodhall,2272,2020,3,2,0,Detached,556447.0,520000.0,0,Yes,2,.51-.75 Acres,0.93,271
2201748,CLOSED,1215 Wellstone Circle,Apex,27502-8581,10/4/2018,Shepherds Vineyard,2562,1987,4,2,1,Detached,359900.0,350000.0,45,Yes,2,.26-.5 Acres,0.97,200
2264483,CLOSED,7216 Bedford Ridge Drive,Apex,27539,9/27/2019,The Park At West Lake,2813,2008,4,3,1,Detached,419000.0,413000.0,40,Yes,2,.26-.5 Acres,0.99,230
2330000,CLOSED,109 Lemon Drop Circle,Apex,27502,9/18/2020,Sugarland Run,1293,1999,3,2,0,Detached,245500.0,240000.0,16,Yes,0,0-.25 Acres,0.98,215
2198736,CLOSED,5004 Ten Ten Road,Apex,27539,7/30/2018,Lynnhaven,1888,1985,3,2,1,Detached,259950.0,270000.0,1,No,2,.51-.75 Acres,1.04,139
2189486,CLOSED,1702 Squaw Walden Lane,Apex,27523,6/15/2018,Walden Creek,2512,1997,4,2,1,Detached,385000.0,385000.0,4,Yes,2,.26-.5 Acres,1.0,244
2140260,CLOSED,2400 Vetrina Way,Apex,27502,5/29/2018,Bella Casa,3888,2017,5,4,1,Detached,775000.0,745000.0,0,Yes,3,.26-.5 Acres,0.96,11
2168710,CLOSED,216 Aldenwood Place,Apex,27539,2/23/2018,Woodcreek,3605,2012,5,4,1,Detached,429900.0,425000.0,3,Yes,2,0-.25 Acres,0.99,270
2287679,CLOSED,2412 Mynster Drive,Apex,27523-8512,6/30/2020,Greenmoor,2915,2018,5,3,0,Detached,444000.0,445000.0,199,Yes,2,0-.25 Acres,1.0,86
2305744,CLOSED,101 Pine Nut Lane,Apex,27502,4/24/2020,Scotts Mill,1502,2001,3,2,1,Detached,299990.0,308000.0,2,Yes,1,0-.25 Acres,1.03,196
2319141,CLOSED,907 Olive Street,Apex,27502,6/19/2020,Clairmont,1543,1983,3,2,0,Detached,299900.0,300000.0,9,No,0,.26-.5 Acres,1.0,43
2208440,CLOSED,4038 Reunion Creek Parkway,Apex,27539,8/15/2018,Reunion Pointe,2682,2018,5,3,0,Detached,386000.0,380052.0,0,Yes,2,0-.25 Acres,0.98,178
2178409,CLOSED,1910 Woodall Crest Drive,Apex,27502,5/22/2019,Woodall Estates,4120,2019,6,5,0,Detached,539990.0,527760.0,0,Yes,2,0-.25 Acres,0.98,267
2175499,CLOSED,204 Bellagio Drive,Apex,27539,6/20/2018,Tuscany,3510,2010,5,3,0,Detached,448000.0,438000.0,62,,2,0-.25 Acres,0.98,238
2280393,CLOSED,1005 Rexhill Court,Apex,27502-6491,12/17/2019,Haddon Hall,3527,2004,5,2,1,Detached,499900.0,480000.0,44,Yes,2,0-.25 Acres,0.96,91
2185750,CLOSED,2700 Elk Knob Trail,Apex,27502,6/25/2018,Bella Casa,2950,2015,4,2,1,Detached,405000.0,397500.0,44,Yes,2,0-.25 Acres,0.98,11
2217106,CLOSED,1920 Kelly Road,Apex,27502,6/4/2019,Not in a Subdivision,2998,1836,3,3,0,Detached,319900.0,280000.0,195,No,0,.26-.5 Acres,0.88,153
2174653,CLOSED,101 Cedar Wynd Drive,Apex,27502,4/12/2018,Scotts Mill,2842,2000,4,2,1,Detached,389900.0,383000.0,6,Yes,2,.26-.5 Acres,0.98,196
2168420,CLOSED,148 Warm Wood Lane,Apex,27539,3/8/2018,Woodcreek,2571,2013,3,2,1,Detached,365000.0,365000.0,8,,2,0-.25 Acres,1.0,270
2157035,CLOSED,2033 Vandiver Way,Apex,27523,7/2/2018,Providence at Yates Pond,4204,2017,4,4,1,Detached,769999.0,755404.0,0,Yes,3,.26-.5 Acres,0.98,176
2146810,CLOSED,3013 Sainsbury Way,Apex,27502,7/18/2018,Saddlebrook,3621,2017,5,4,1,Detached,534900.0,534900.0,0,Yes,2,0-.25 Acres,1.0,185
2162820,CLOSED,3140 Mantle Ridge Drive,Apex,27502,5/11/2018,Stillwater,3921,2017,5,4,1,Detached,775000.0,790600.0,0,Yes,3,.26-.5 Acres,1.02,210
2306846,CLOSED,1302 Whiston Drive,Apex,27502,7/23/2020,Whitehall Manor,3563,2004,4,3,1,Detached,475000.0,470000.0,101,Yes,2,.26-.5 Acres,0.99,262
2280595,CLOSED,1208 Lowland Street,Apex,27523,12/31/2019,Sweetwater,3693,2019,3,4,0,Detached,562005.0,577440.0,0,Yes,3,0-.25 Acres,1.03,227
2228524,CLOSED,244 Deerfield Road,Apex,27523,1/23/2019,Deerfield,2231,1982,3,1,1,Detached,399000.0,399000.0,8,No,0,6-10.9 Acres,1.0,61
2185609,CLOSED,1722 Waterland Drive,Apex,27502,6/21/2018,Waterford Green,2812,1996,4,2,1,Detached,384900.0,384900.0,16,Yes,2,0-.25 Acres,1.0,247
2276515,CLOSED,104 Old Holly Tree Court,Apex,27502,12/20/2019,Scotts Mill,2300,1997,4,2,1,Detached,380000.0,374000.0,73,Yes,2,.51-.75 Acres,0.98,196
2175494,CLOSED,1243 Lowland Street,Apex,27523,7/25/2019,Sweetwater,3587,2018,4,4,1,Detached,724900.0,785801.0,0,Yes,2,0-.25 Acres,1.08,227
2294886,CLOSED,2759 Willow Rock Lane,Apex,27523,8/28/2020,Green Level Estates,4058,2020,6,5,1,Detached,775000.0,740000.0,0,Yes,3,.26-.5 Acres,0.95,82
2214555,CLOSED,413 Ivy Glen Drive,Apex,27502,8/16/2019,Not in a Subdivision,3186,2018,4,3,1,Detached,685000.0,716000.0,0,No,2,.26-.5 Acres,1.05,153
2247281,CLOSED,116 Annabelle Branch Lane,Apex,27523,12/26/2019,Weddington,3122,2019,4,3,1,Detached,574900.0,545000.0,0,Yes,3,0-.25 Acres,0.95,250
2264728,CLOSED,2617 Silas Peak Lane,Apex,27523,10/6/2020,White Oak Creek,2497,2019,3,2,1,Detached,684900.0,684900.0,0,Yes,2,.26-.5 Acres,1.0,260
2206007,CLOSED,403 Stonecreek Drive,Apex,27539-9730,8/30/2018,Sunset Hills,1867,2000,3,2,1,Detached,245000.0,252000.0,4,Yes,2,0-.25 Acres,1.03,219
2305000,CLOSED,727 Meadowside Court,Apex,27523,4/30/2020,The Preserve at White Oak Creek,3036,2018,5,4,0,Detached,500000.0,500000.0,8,Yes,2,0-.25 Acres,1.0,232
2140907,CLOSED,2942 Kenna Creek Bend,Apex,27502,4/23/2018,McKenzie Ridge,3569,2018,5,4,0,Detached,549015.0,537106.0,0,Yes,2,0-.25 Acres,0.98,143
2086587,CLOSED,387 Grand Highclere Way,Apex,27523,7/18/2018,Lake Castleberry,3393,2017,4,3,1,Detached,649990.0,630480.0,0,,3,.26-.5 Acres,0.97,129
2156135,CLOSED,308 Sir Brennan Court,Apex,27523-3816,1/9/2018,Montclair,3506,1999,5,3,1,Detached,450000.0,445000.0,39,Yes,2,.26-.5 Acres,0.99,149
2309756,CLOSED,3024 Kildaire Dairy Way,Apex,27539,4/28/2020,The Courtyards at Kildaire Farms,1893,2020,2,2,0,Detached,494695.0,495695.0,0,Yes,2,0-.25 Acres,1.0,229
2236072,CLOSED,1557 Tinos Overlook Way,Apex,27502,8/19/2019,Arcadia West,3948,2017,6,5,0,Detached,499990.0,496990.0,0,Yes,2,0-.25 Acres,0.99,5
2224149,CLOSED,3212 High Lonesome Lane,Apex,27539,3/26/2019,Ivory Hills,3923,2004,4,3,1,Detached,549900.0,535000.0,96,Yes,2,.51-.75 Acres,0.97,117
2264646,CLOSED,3448 Willow Green Drive,Apex,27502,9/27/2019,Stillwater,3961,2019,6,5,0,Detached,619765.0,619300.0,0,Yes,3,0-.25 Acres,1.0,210
2280451,CLOSED,653 Yellow Oak Drive,Apex,27523,1/31/2020,Oak Pointe,2877,2020,5,3,0,Detached,479990.0,470000.0,0,Yes,2,0-.25 Acres,0.98,155
2172137,CLOSED,2700 Sardinia Lane,Apex,27502,6/19/2018,Bella Casa,3652,2013,5,4,0,Detached,485000.0,485000.0,66,Yes,2,0-.25 Acres,1.0,11
2243763,CLOSED,503 Samara Street,Apex,27502-7141,4/30/2019,Surrey Meadows,1906,1994,3,2,1,Detached,315000.0,315000.0,16,Yes,2,0-.25 Acres,1.0,223
2264283,CLOSED,2370 Redbud Tree Drive,Apex,27539,8/18/2019,Colvin Park,4232,2016,6,5,1,Detached,589000.0,586000.0,16,Yes,2,0-.25 Acres,0.99,45
2177759,CLOSED,1003 Blaston Court,Apex,27502-2223,4/16/2018,Whitehall Manor,2388,2005,3,2,1,Detached,375000.0,375000.0,3,Yes,2,.26-.5 Acres,1.0,262
2229251,CLOSED,105 Riley Oaks Lane,Apex,27539-7752,2/7/2019,Newbury Park,2302,2006,3,2,1,Detached,285900.0,285900.0,4,Yes,2,0-.25 Acres,1.0,152
2189813,CLOSED,401 Brierridge Drive,Apex,27502,6/27/2018,Greenbrier,1825,1999,3,2,0,Detached,275000.0,290500.0,3,Yes,2,0-.25 Acres,1.06,85
2189573,CLOSED,1120 St Cloud Loop,Apex,27523,11/2/2018,Woodhall,3126,2018,4,3,1,Detached,547560.0,573474.0,0,Yes,2,.26-.5 Acres,1.05,271
2250629,CLOSED,3901 Rustic Mill Drive,Apex,27539,8/8/2019,Rustic Mill,2657,2003,3,2,1,Detached,349000.0,339500.0,75,,2,.51-.75 Acres,0.97,184
2167997,CLOSED,374 Grand Highclere Way,Apex,27523,7/18/2018,Lake Castleberry,3582,2018,5,5,0,Detached,665000.0,665000.0,0,,3,.26-.5 Acres,1.0,129
2318721,CLOSED,112 Cedar Wynd Drive,Apex,27502,6/30/2020,Scotts Mill,2494,2000,3,2,1,Detached,400000.0,400000.0,9,Yes,2,.26-.5 Acres,1.0,196
2289122,CLOSED,1281 Barn Cat Way,Apex,27502,7/30/2020,Smith Farm,2524,2020,4,3,0,Detached,388880.0,388800.0,0,Yes,2,0-.25 Acres,1.0,203
2181862,CLOSED,2955 Macintosh Woods Drive,Apex,27502,7/31/2018,McKenzie Ridge,3883,1985,4,4,0,Detached,569000.0,538000.0,54,,2,.26-.5 Acres,0.95,143
2317400,CLOSED,2411 Bingley Court,Apex,27539,5/29/2020,Pemberley,3389,2014,5,3,1,Detached,430000.0,430000.0,1,Yes,2,0-.25 Acres,1.0,169
2258529,CLOSED,2636 Needle Pine Drive,Apex,27539,8/19/2019,Brighton Forest,2701,2015,4,3,0,Detached,429900.0,425000.0,22,Yes,2,.26-.5 Acres,0.99,21
2168945,CLOSED,2433 Balmoor Trace,Apex,27523,7/27/2018,Greenmoor,3335,2018,4,3,1,Detached,504500.0,493290.0,0,Yes,2,0-.25 Acres,0.98,86
2276912,CLOSED,4571 Brighton Ridge Drive,Apex,27539,12/10/2019,Brighton Forest,3755,2014,6,4,0,Detached,499990.0,499990.0,44,Yes,2,.26-.5 Acres,1.0,21
2316235,CLOSED,2206 Spring Fern Court,Apex,27502,7/22/2020,Waterford Green,2370,1998,3,2,1,Detached,385000.0,385000.0,17,Yes,2,0-.25 Acres,1.0,247
2328780,CLOSED,1014 N Wellonsburg Place,Apex,27502,8/7/2020,Sterling at Buckingham,3293,1992,4,2,1,Detached,455000.0,470000.0,0,Yes,2,.26-.5 Acres,1.03,209
2240138,CLOSED,1076 St Cloud Loop,Apex,27523,5/16/2019,Woodhall,3126,2019,3,3,0,Detached,550216.0,550216.0,0,Yes,2,.26-.5 Acres,1.0,271
2180817,CLOSED,1277 Dalgarven Drive,Apex,27502,5/11/2018,Cameron Park,2259,2002,3,2,1,Detached,339000.0,295000.0,18,Yes,2,0-.25 Acres,0.87,31
2280477,CLOSED,1249 Brown Velvet Lane,Apex,27523,12/12/2019,Sweetwater,2114,2017,4,3,1,Detached,335000.0,333000.0,34,Yes,2,0-.25 Acres,0.99,227
2218230,CLOSED,205 Placid Creek Lane,Apex,27539-8398,5/20/2019,Woodcreek,3563,2009,4,3,1,Detached,459000.0,435000.0,183,,2,0-.25 Acres,0.95,270
2317405,CLOSED,1268 Gloriosa Street,Apex,27523,8/7/2020,Sweetwater,2280,2018,3,2,1,Detached,399900.0,390000.0,50,Yes,2,0-.25 Acres,0.98,227
2299537,CLOSED,7725 Blaney Franks Road,Apex,27539,9/10/2020,Not in a Subdivision,2279,1975,4,3,0,Detached,595000.0,592000.0,146,No,0,3-5.9 Acres,0.99,153
2170153,CLOSED,2309 Terrmini Drive,Apex,27502,7/27/2018,Bella Casa,4212,2018,5,4,0,Detached,694256.0,686256.0,0,Yes,3,0-.25 Acres,0.99,11
2187872,CLOSED,2402 Silver Dew Silver Court,Apex,27523,5/4/2018,White Oak Creek,3290,2017,4,3,1,Detached,644347.0,644347.0,0,,2,.26-.5 Acres,1.0,260
2160274,CLOSED,1515 Ingraham Drive,Apex,27502,1/12/2018,Salem Village,2606,2013,3,2,1,Detached,429900.0,429900.0,13,Yes,2,0-.25 Acres,1.0,187
2259832,CLOSED,2641 Impulsion Drive,Apex,27562,11/12/2019,Woodbury,2025,2019,4,3,0,Detached,358935.0,352725.0,0,Yes,2,0-.25 Acres,0.98,269
2239903,CLOSED,1811 Campione Way,Apex,27502,2/28/2019,Bella Casa,3886,2013,5,3,0,Detached,655000.0,655000.0,0,,3,.26-.5 Acres,1.0,11
2206187,CLOSED,702 Brickstone Drive,Apex,27502,8/27/2018,Greenbrier,1849,2000,4,2,0,Detached,295000.0,306000.0,1,Yes,2,0-.25 Acres,1.04,85
2260938,CLOSED,3145 Beechcroft Lane,Apex,27502,6/17/2019,Saddlebrook,5225,2018,6,5,1,Detached,721658.0,721658.0,0,Yes,3,.26-.5 Acres,1.0,185
2176316,CLOSED,4049 Reunion Creek Parkway,Apex,27539,8/24/2018,Reunion Pointe,2682,2018,5,3,0,Detached,369990.0,369990.0,0,Yes,2,0-.25 Acres,1.0,178
2209596,CLOSED,2801 Treeswing Court,Apex,27502,4/29/2019,Smith Farm,3324,2019,5,4,0,Detached,519990.0,509000.0,0,Yes,2,0-.25 Acres,0.98,203
2242418,CLOSED,905 Brickstone Drive,Apex,27502,4/29/2019,Greenbrier,1841,2001,3,2,0,Detached,299900.0,305000.0,1,Yes,2,0-.25 Acres,1.02,85
2207403,CLOSED,2446 Fillmore Hall Lane,Apex,27523,3/8/2019,Crestmont,3454,2018,5,3,0,Detached,517450.0,517450.0,0,Yes,2,0-.25 Acres,1.0,51
2268290,CLOSED,109 Banyan Creek Place,Apex,27539,9/20/2019,Woodcreek,3574,2017,5,4,1,Detached,509900.0,505000.0,12,Yes,3,.26-.5 Acres,0.99,270
2345808,CLOSED,3025 Kildaire Dairy Way,Apex,27539,9/29/2020,The Courtyards at Kildaire Farms,2735,2020,3,3,0,Detached,580280.0,580280.0,0,Yes,2,0-.25 Acres,1.0,229
2328480,CLOSED,130 Evening Star Drive,Apex,27502,8/31/2020,Homestead Park,1408,1998,3,2,1,Detached,275000.0,275000.0,1,Yes,0,0-.25 Acres,1.0,112
2266715,CLOSED,1523 Samos Island Drive,Apex,27502,11/22/2019,Arcadia West,3016,2019,5,2,1,Detached,419900.0,409990.0,0,Yes,2,0-.25 Acres,0.98,5
2328567,CLOSED,100 Thorncrest Drive,Apex,27539,8/6/2020,Sunset Hills,1409,2001,3,2,0,Detached,224900.0,225000.0,0,,0,0-.25 Acres,1.0,219
2222027,CLOSED,8509 Manns Loop Road,Apex,27539,11/30/2018,Not in a Subdivision,1600,1976,3,2,0,Detached,200870.0,200870.0,0,No,4,.51-.75 Acres,1.0,153
2340468,CLOSED,8308 Covington Hill Way,Apex,27539,10/20/2020,The Park At West Lake,3954,2013,5,4,0,Detached,614900.0,617400.0,3,Yes,2,.26-.5 Acres,1.0,230
2312234,CLOSED,1807 Kelly Glen Drive,Apex,27502,5/27/2020,Kelly Glen,1526,1998,3,2,0,Detached,295900.0,280000.0,10,Yes,2,0-.25 Acres,0.95,123
2328620,CLOSED,2919 Malvina Terrace,Apex,27502,7/2/2020,McKenzie Ridge,2704,2020,4,3,0,Detached,370250.0,370250.0,0,,2,0-.25 Acres,1.0,143
2315098,CLOSED,1757 Grande Maison Drive,Apex,27502,6/12/2020,Olive Chapel Park,2835,2013,5,3,0,Detached,400000.0,400000.0,17,Yes,2,0-.25 Acres,1.0,160
2201338,CLOSED,2926 Macbeth Lane,Apex,27502,7/26/2019,McKenzie Ridge,2588,2018,4,3,0,Detached,368185.0,365000.0,0,Yes,2,0-.25 Acres,0.99,143
2196939,CLOSED,5401 Moneta Lane,Apex,27539,7/24/2018,The Park At West Lake,2911,2011,4,2,1,Detached,379900.0,385000.0,2,Yes,2,0-.25 Acres,1.01,230
2213820,CLOSED,1833 Bodwin Lane,Apex,27502-6522,10/25/2018,Salem Village,3377,2014,5,4,0,Detached,509900.0,509900.0,6,Yes,2,0-.25 Acres,1.0,187
2204312,CLOSED,3160 Mavisbank Circle,Apex,27539,4/10/2019,Buckhorn Preserve,1783,2018,3,2,0,Detached,368000.0,368070.0,0,Yes,2,0-.25 Acres,1.0,27
2237364,CLOSED,636 Wooded Lake Drive,Apex,27523,11/22/2019,Wendy Hill,5283,1997,4,4,0,Detached,849000.0,775000.0,219,Yes,3,3-5.9 Acres,0.91,251
2187369,CLOSED,2023 Englewood Drive,Apex,27539,8/16/2018,Englewood Forest,1616,1979,3,2,0,Detached,170000.0,180126.0,6,No,1,.26-.5 Acres,1.06,71
2277999,CLOSED,5312 Moneta Lane,Apex,27539,12/30/2019,The Park At West Lake,3475,2013,5,4,0,Detached,414900.0,408000.0,8,Yes,2,0-.25 Acres,0.98,230
2258481,CLOSED,1911 Misty Water Court,Apex,27502,9/3/2019,Waterford Green,2162,1996,4,2,1,Detached,314900.0,314000.0,57,Yes,2,.26-.5 Acres,1.0,247
2314570,CLOSED,2981 Mavisbank Circle,Apex,27502,8/5/2020,Buckhorn Preserve,3495,2020,4,4,0,Detached,534990.0,522900.0,0,Yes,2,0-.25 Acres,0.98,27
2242278,CLOSED,212 Perry Farms Drive,Apex,27502,4/16/2019,Perry Farms,1250,1991,3,2,0,Detached,224900.0,236000.0,5,No,0,0-.25 Acres,1.05,170
2216935,CLOSED,2830 Rileys Pond Drive,Apex,27540,12/14/2018,Rileys Pond,3472,2016,4,4,0,Detached,539700.0,539700.0,0,Yes,3,0-.25 Acres,1.0,179
2221867,CLOSED,2960 Baronial Street,Apex,27502,9/11/2019,Buckhorn Preserve,2581,2019,4,3,0,Detached,384990.0,375000.0,0,Yes,2,0-.25 Acres,0.97,27
2188748,CLOSED,2505 Terrmini Drive,Apex,27502,4/30/2020,Bella Casa,3013,2018,4,3,0,Detached,579900.0,579900.0,0,Yes,2,0-.25 Acres,1.0,11
2276775,CLOSED,115 Rustic Pine Court,Apex,27502,10/9/2019,Scotts Mill,1536,2000,3,2,1,Detached,295000.0,295000.0,4,Yes,1,0-.25 Acres,1.0,196
2198927,CLOSED,3428 Lovage Drive,Apex,27502,9/6/2019,Deer Creek,2746,2019,5,4,0,Detached,399990.0,394990.0,0,Yes,2,0-.25 Acres,0.99,59
2167770,CLOSED,2817 Walden Road,Apex,27502,6/21/2018,Bella Casa,3267,2018,5,4,0,Detached,604900.0,607900.0,0,Yes,3,0-.25 Acres,1.0,11
2248815,CLOSED,2017 Braeburn Drive,Apex,27539,12/20/2019,Senter Farm,3877,2019,4,4,1,Detached,574900.0,574900.0,0,Yes,3,.51-.75 Acres,1.0,199
2202357,CLOSED,205 Sunshine Crest Court,Apex,27539,8/22/2018,Sunset Hills,1705,2001,4,2,1,Detached,248500.0,235000.0,1,,2,0-.25 Acres,0.95,219
2239736,CLOSED,2997 Farmhouse Drive,Apex,27502,9/24/2019,Smith Farm,2953,2019,4,3,0,Detached,429990.0,420000.0,0,Yes,2,0-.25 Acres,0.98,203
2167638,CLOSED,934 Branch Line Lane,Apex,27502-2421,2/28/2018,The Villages of Apex,1729,2013,3,2,0,Detached,329900.0,329900.0,17,Yes,2,0-.25 Acres,1.0,234
2295215,CLOSED,711 Blossom Bay Lane,Apex,27523-6800,2/14/2020,Ellington Place,2862,2012,5,3,0,Detached,412000.0,410000.0,8,Yes,2,0-.25 Acres,1.0,69
2214856,CLOSED,301 Cedar Wynd Drive,Apex,27502,10/30/2018,Scotts Mill,2800,2000,4,3,1,Detached,425000.0,425000.0,11,Yes,2,.26-.5 Acres,1.0,196
2176329,CLOSED,2414 Bristers Spring Way,Apex,27523,4/24/2018,Walden Creek,2484,2000,4,2,1,Detached,384900.0,384000.0,11,Yes,2,0-.25 Acres,1.0,244
2190323,CLOSED,2629 Thurrock Drive,Apex,27539,7/9/2018,Amherst,1274,1999,3,2,0,Detached,229000.0,225000.0,1,Yes,0,0-.25 Acres,0.98,2
2211726,CLOSED,1260 Russet Lane,Apex,27253,7/30/2018,Sweetwater,2297,2018,3,2,1,Detached,349440.0,349440.0,0,,2,0-.25 Acres,1.0,227
2190041,CLOSED,1948 Stanlake Drive,Apex,27502,8/27/2019,Buckhorn Preserve,2563,2019,3,2,1,Detached,350000.0,347000.0,0,Yes,2,0-.25 Acres,0.99,27
2270436,CLOSED,1706 Yellow Pointe Court,Apex,27523,11/26/2019,Oak Pointe,3454,2019,5,4,0,Detached,524990.0,524990.0,0,Yes,2,0-.25 Acres,1.0,155
2161200,CLOSED,316 Pink Azalea Court,Apex,27523,8/9/2018,Crestmont,3963,2018,5,4,1,Detached,599766.0,590090.0,0,Yes,3,0-.25 Acres,0.98,51
2216682,CLOSED,7801 Ragan Road,Apex,27502,1/18/2019,Olive Chapel Farms,2002,1991,3,2,1,Detached,695000.0,637000.0,56,No,2,6-10.9 Acres,0.92,159
2232946,CLOSED,645 SWEET LAUREL Lane,Apex,27523,3/1/2019,Ellington Place,2021,2010,4,2,1,Detached,325000.0,335000.0,1,Yes,2,0-.25 Acres,1.03,69
2172928,CLOSED,104 Pastro Court,Apex,27502,3/29/2018,Bella Casa,3866,2006,5,4,1,Detached,665000.0,665000.0,0,Yes,3,.26-.5 Acres,1.0,11
2207783,CLOSED,1303 Chenworth Drive,Apex,27502,10/12/2018,Pearson Farms,2046,1996,3,2,1,Detached,320000.0,310000.0,9,Yes,2,0-.25 Acres,0.97,167
2229371,CLOSED,2438 Fillmore Hall Lane,Apex,27523,7/31/2019,Crestmont,3171,2019,5,3,0,Detached,526560.0,526560.0,0,Yes,2,.26-.5 Acres,1.0,51
2176544,CLOSED,2104 Della Court,Apex,27502,9/7/2018,Bella Casa,4014,2018,4,3,1,Detached,599990.0,578500.0,0,Yes,3,.26-.5 Acres,0.96,11
2274611,CLOSED,204 Cabana Drive,Apex,27539,9/27/2019,Sunset Hills,1113,2000,3,2,0,Detached,201900.0,201900.0,5,Yes,1,0-.25 Acres,1.0,219
2324104,CLOSED,305 Chapel Valley Lane,Apex,27502,8/4/2020,Kelly West,2165,2005,3,2,1,Detached,339900.0,339900.0,8,Yes,2,0-.25 Acres,1.0,125
2246159,CLOSED,1180 Russet Lane,Apex,27523,4/17/2019,Sweetwater,2076,2019,3,2,1,Detached,358240.0,358240.0,0,Yes,2,0-.25 Acres,1.0,227
2211763,CLOSED,1227 Kelder Lane,Apex,27523,4/29/2019,Middleton,3290,2018,5,4,1,Detached,600000.0,585000.0,0,Yes,3,.26-.5 Acres,0.98,146
2183973,CLOSED,2905 Kenna Creek Bend,Apex,27502,11/14/2018,McKenzie Ridge Manors,4848,2018,5,4,1,Detached,599000.0,595000.0,0,Yes,2,.26-.5 Acres,0.99,144
2091340,CLOSED,808 Cambridge Hall Loop,Apex,27539,12/4/2018,Churchill Estates,4365,2017,5,5,0,Detached,674990.0,674000.0,0,,3,.26-.5 Acres,1.0,42
2290417,CLOSED,621 Brook Pine Trail,Apex,27523,2/27/2020,Greenmoor,3160,2020,5,4,1,Detached,509900.0,509900.0,0,Yes,2,0-.25 Acres,1.0,86
2337848,CLOSED,917 Bay Bouquet Lane,Apex,27523,10/2/2020,Ellington Place,2926,2014,5,3,0,Detached,439900.0,431000.0,2,,2,0-.25 Acres,0.98,69
2241800,CLOSED,602 E Chatham Street,Apex,27502,10/15/2019,Not in a Subdivision,3355,1940,4,3,0,Detached,425000.0,410000.0,152,,3,.26-.5 Acres,0.96,153
2286293,CLOSED,1025 Chelsea Run Lane,Apex,27502,2/26/2020,Chelsea Run,2935,2019,4,3,1,Detached,430000.0,422500.0,0,Yes,2,0-.25 Acres,0.98,41
2245798,CLOSED,4636 Holly Brook Drive,Apex,27539,5/9/2019,Holly Brook,2208,1988,4,2,1,Detached,304900.0,297500.0,13,Yes,2,0-.25 Acres,0.98,109
2204115,CLOSED,433 Brook Pine Trail,Apex,27523,10/18/2018,Greenmoor,2774,2018,4,3,0,Detached,441900.0,444420.0,0,Yes,2,0-.25 Acres,1.01,86
