,MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,State,Full_Address,Lat,Lng
2262,2207524,CLOSED,1511 Samos Island Drive,Apex,27502,9/20/2019,Arcadia West,"3,020",2018,5,4,0,Detached,"$419,990.00","$411,000.00",0,Yes,2,0-.25 Acres,0.98,NC,"1511 Samos Island Drive,Apex,NC,27502",35.7242401,-78.922699
2263,2263987,CLOSED,2316 Redbridge Lane,Apex,27502,3/5/2020,Chelsea Run,"2,456",2019,4,3,0,Detached,"$415,000.00","$411,000.00",0,Yes,2,0-.25 Acres,0.99,NC,"2316 Redbridge Lane,Apex,NC,27502",35.744319,-78.896879
2264,2214638,CLOSED,3405 Barn Road,Apex,27502,12/31/2018,Deer Creek,"2,581",2018,9,2,1,Detached,"$419,000.00","$411,400.00",0,Yes,2,0-.25 Acres,0.98,NC,"3405 Barn Road,Apex,NC,27502",35.735914,-78.943372
2265,2196672,CLOSED,1008 Blackpool Court,Apex,27502,1/22/2019,Chelsea Run,"2,408",2018,3,2,1,Detached,"$411,885.00","$411,885.00",0,Yes,2,0-.25 Acres,1.0,NC,"1008 Blackpool Court,Apex,NC,27502",35.745061,-78.897397
2266,2321390,CLOSED,4019 Winecott Drive,Apex,27502-9521,7/27/2020,Woodridge,"3,043",1999,4,2,1,Detached,"$424,900.00","$411,900.00",4,Yes,2,.26-.5 Acres,0.97,NC,"4019 Winecott Drive,Apex,NC,27502-9521",35.7335353,-78.9075531
2267,2240948,CLOSED,1048 Blackpool Court,Apex,27502,6/20/2019,Chelsea Run,"2,418",2018,3,2,1,Detached,"$434,333.00","$411,920.00",90,Yes,2,0-.25 Acres,0.95,NC,"1048 Blackpool Court,Apex,NC,27502",35.743492,-78.897655
2268,2197820,CLOSED,3464 Barn Road,Apex,27502,12/14/2018,Deer Creek,"2,614",2018,4,2,1,Detached,"$418,000.00","$412,000.00",0,Yes,2,0-.25 Acres,0.99,NC,"3464 Barn Road,Apex,NC,27502",35.736394,-78.94592
2269,2262469,CLOSED,7700 Senter Farm Road,Apex,27539,7/31/2019,Whippoorwill Downs,"2,458",1990,4,2,1,Detached,"$399,900.00","$412,000.00",1,No,2,3-5.9 Acres,1.03,NC,"7700 Senter Farm Road,Apex,NC,27539",35.6851728,-78.7165093
2270,2231957,CLOSED,2008 Parliament Place,Apex,27502,3/1/2019,Buckingham,"2,239",1996,3,2,1,Detached,"$412,000.00","$412,000.00",9,No,2,1-2.9 Acres,1.0,NC,"2008 Parliament Place,Apex,NC,27502",35.7348714,-78.820191
2271,2238738,CLOSED,2708 Blazing Trail Drive,Apex,27502,4/17/2020,Not in a Subdivision,"1,168",1977,3,1,1,Detached,"$550,000.00","$412,000.00",183,,0,1-2.9 Acres,0.75,NC,"2708 Blazing Trail Drive,Apex,NC,27502",35.7061084,-78.91281719999999
2272,2303925,CLOSED,2942 Thirlestane Drive,Apex,27502,7/15/2020,Buckhorn Preserve,"2,696",2020,4,3,0,Detached,"$414,990.00","$412,000.00",0,Yes,2,0-.25 Acres,0.99,NC,"2942 Thirlestane Drive,Apex,NC,27502",35.7113841,-78.92159869999999
2273,2195119,CLOSED,1890 Flint Valley Lane,Apex,27502,8/30/2018,Salem Village,"2,557",2015,3,2,1,Detached,"$415,000.00","$412,000.00",41,Yes,2,0-.25 Acres,0.99,NC,"1890 Flint Valley Lane,Apex,NC,27502",35.713233,-78.8699566
2274,2261324,CLOSED,2416 Heathcote Lane,Apex,27502,8/8/2019,Covington,"2,880",2014,4,3,1,Detached,"$424,900.00","$412,000.00",21,Yes,2,0-.25 Acres,0.97,NC,"2416 Heathcote Lane,Apex,NC,27502",35.7337718,-78.9029649
2275,2295851,CLOSED,1225 Watcher Way,Apex,27502,4/23/2020,Deer Creek,"2,596",2020,5,3,0,Detached,"$412,844.00","$412,170.00",0,Yes,2,0-.25 Acres,1.0,NC,"1225 Watcher Way,Apex,NC,27502",35.736567,-78.94006
2276,2168476,CLOSED,2312 Swansea Lane,Apex,27502,8/31/2018,Chelsea Run,"2,408",2018,3,2,1,Detached,"$415,000.00","$412,325.00",0,Yes,2,0-.25 Acres,0.99,NC,"2312 Swansea Lane,Apex,NC,27502",35.743565,-78.896548
2277,2190244,CLOSED,424 Brook Pine Trail,Apex,27523,6/27/2019,Greenmoor,"2,643",2018,4,3,0,Detached,"$412,900.00","$412,900.00",0,Yes,2,0-.25 Acres,1.0,NC,"424 Brook Pine Trail,Apex,NC,27523",35.764755,-78.89031299999999
2278,2261414,CLOSED,1913 Stanlake Drive,Apex,27502,5/13/2019,Buckhorn Preserve,"2,702",2019,4,3,0,Detached,"$412,925.00","$412,925.00",0,Yes,2,0-.25 Acres,1.0,NC,"1913 Stanlake Drive,Apex,NC,27502",35.713794,-78.92119
2279,2168968,CLOSED,674 Brook Pine Trail,Apex,27523,9/21/2018,Greenmoor,"2,774",2017,4,3,0,Detached,"$435,167.00","$412,999.00",0,Yes,2,0-.25 Acres,0.95,NC,"674 Brook Pine Trail,Apex,NC,27523",35.761593,-78.89472599999999
2280,2124412,CLOSED,1000 St Cloud Loop,Apex,27523,2/16/2018,Woodhall,"1,865",2017,3,2,0,Detached,"$425,000.00","$413,000.00",0,Yes,2,.26-.5 Acres,0.97,NC,"1000 St Cloud Loop,Apex,NC,27523",35.791917,-78.9396706
2281,2320572,CLOSED,3015 Wolfs Bane Drive,Apex,27539,8/19/2020,West Lake,"2,927",2007,4,2,1,Detached,"$410,000.00","$413,000.00",23,Yes,2,0-.25 Acres,1.01,NC,"3015 Wolfs Bane Drive,Apex,NC,27539",35.6678067,-78.7519042
2282,2264483,CLOSED,7216 Bedford Ridge Drive,Apex,27539,9/27/2019,The Park At West Lake,"2,813",2008,4,3,1,Detached,"$419,000.00","$413,000.00",40,Yes,2,.26-.5 Acres,0.99,NC,"7216 Bedford Ridge Drive,Apex,NC,27539",35.6585805,-78.7616786
2283,2286031,CLOSED,1008 Wolfs Bane Drive,Apex,27539,1/16/2020,West Lake,"2,943",2008,5,2,1,Detached,"$420,000.00","$413,000.00",16,,2,.26-.5 Acres,0.98,NC,"1008 Wolfs Bane Drive,Apex,NC,27539",35.6687631,-78.7556573
2284,2147577,CLOSED,2131 Gregor Overlook Lane,Apex,27502,5/30/2018,McKenzie Ridge,"2,278",2017,4,2,1,Detached,"$412,817.00","$413,066.00",0,Yes,2,0-.25 Acres,1.0,NC,"2131 Gregor Overlook Lane,Apex,NC,27502",35.706938,-78.922583
2285,2171836,CLOSED,145 Meadow Sage Court,Apex,27539,6/22/2018,Colvin Park,"2,469",2018,3,3,0,Detached,"$413,161.00","$413,161.00",0,Yes,2,.26-.5 Acres,1.0,NC,"145 Meadow Sage Court,Apex,NC,27539",35.698316,-78.80460099999999
2286,2264927,CLOSED,3130 Zebroid Way,Apex,27562,9/14/2020,Woodbury,"2,643",2020,4,3,0,Detached,"$414,900.00","$413,400.00",0,Yes,2,0-.25 Acres,1.0,NC,"3130 Zebroid Way,Apex,NC,27562",35.6878073,-78.9290036
2287,2163644,CLOSED,2117 Turling Way,Apex,27523,5/18/2018,Greenmoor,"2,804",2017,5,4,0,Detached,"$413,130.00","$413,470.00",0,,2,0-.25 Acres,1.0,NC,"2117 Turling Way,Apex,NC,27523",35.7668117,-78.8892159
2288,2296596,CLOSED,1759 Flint Valley Lane,Apex,27502-5779,7/1/2020,Salem Village,"3,252",2016,4,3,0,Detached,"$431,500.00","$413,500.00",114,Yes,2,0-.25 Acres,0.96,NC,"1759 Flint Valley Lane,Apex,NC,27502-5779",35.71835,-78.869249
2289,2334808,CLOSED,1305 Soaring Silo Way,Apex,27502,10/16/2020,Smith Farm,"2,675",2020,4,3,0,Detached,"$413,530.00","$413,530.00",0,Yes,2,0-.25 Acres,1.0,NC,"1305 Soaring Silo Way,Apex,NC,27502",35.7178049,-78.9175088
2290,2164597,CLOSED,2101 Turling Way,Apex,27523,6/25/2018,Greenmoor,"2,643",2017,4,3,0,Detached,"$418,644.00","$413,530.00",0,Yes,2,0-.25 Acres,0.99,NC,"2101 Turling Way,Apex,NC,27523",35.7668347,-78.8886531
2291,2180698,CLOSED,2011 Bridgeham Way,Apex,27502,5/31/2018,Shepherds Vineyard,"2,583",1992,4,2,1,Detached,"$400,000.00","$414,000.00",2,Yes,2,.26-.5 Acres,1.04,NC,"2011 Bridgeham Way,Apex,NC,27502",35.7373465,-78.836441
2292,2214700,CLOSED,4417 Fairview Ridge,Apex,27539,12/19/2018,The Park At West Lake,"3,057",2005,4,3,1,Detached,"$419,500.00","$414,000.00",49,Yes,3,.51-.75 Acres,0.99,NC,"4417 Fairview Ridge,Apex,NC,27539",35.6593233,-78.7550152
2293,2228177,CLOSED,1013 Celandine Drive,Apex,27502,1/22/2019,Beckett Crossing,"3,132",2002,4,2,1,Detached,"$425,000.00","$414,000.00",11,Yes,2,.26-.5 Acres,0.97,NC,"1013 Celandine Drive,Apex,NC,27502",35.741964,-78.87873479999999
2294,2322285,CLOSED,1105 Churchwood Drive,Apex,27502,8/10/2020,Scotts Mill,"2,406",2007,3,2,1,Detached,"$414,900.00","$414,400.00",20,Yes,2,0-.25 Acres,1.0,NC,"1105 Churchwood Drive,Apex,NC,27502",35.72335959999999,-78.8714602
2295,2349384,CLOSED,3262 Ripley River Road,Apex,27562,12/18/2019,Woodbury,"2,817",2019,5,3,0,Detached,"$414,600.00","$414,500.00",0,Yes,2,0-.25 Acres,1.0,NC,"3262 Ripley River Road,Apex,NC,27562",35.68674000000001,-78.936073
2296,2303439,CLOSED,1002 Modest Way,Apex,27502-2069,4/17/2020,Whitehall Manor,"2,529",2006,4,2,1,Detached,"$420,000.00","$414,500.00",2,Yes,2,.26-.5 Acres,0.99,NC,"1002 Modest Way,Apex,NC,27502-2069",35.7247404,-78.8672715
2297,2287685,CLOSED,1007 Ambergate Station,Apex,27502,4/15/2020,The Villages of Apex,"2,472",2010,3,2,0,Detached,"$414,900.00","$414,900.00",108,Yes,2,0-.25 Acres,1.0,NC,"1007 Ambergate Station,Apex,NC,27502",35.7436351,-78.8460944
2298,2320020,CLOSED,1000 Town Side Drive,Apex,27502,7/13/2020,Cameron Park,"2,565",2004,4,2,1,Detached,"$415,000.00","$415,000.00",1,Yes,2,0-.25 Acres,1.0,NC,"1000 Town Side Drive,Apex,NC,27502",35.7286146,-78.87451519999999
2299,2206526,CLOSED,1002 Southmoor Court,Apex,27502,8/31/2018,Haddon Hall,"3,293",2000,5,3,0,Detached,"$420,900.00","$415,000.00",11,Yes,2,.26-.5 Acres,0.99,NC,"1002 Southmoor Court,Apex,NC,27502",35.7431941,-78.85828049999999
2300,2182886,CLOSED,1017 Dotson Way,Apex,27523,6/27/2018,The Trace,"3,437",2008,5,3,1,Detached,"$424,900.00","$415,000.00",51,Yes,2,0-.25 Acres,0.98,NC,"1017 Dotson Way,Apex,NC,27523",35.7600224,-78.83163789999999
2301,2209514,CLOSED,1517 Tinos Overlook Way,Apex,27502,9/30/2019,Arcadia West,"2,973",2018,5,3,1,Detached,"$429,990.00","$415,000.00",0,Yes,2,0-.25 Acres,0.97,NC,"1517 Tinos Overlook Way,Apex,NC,27502",35.7244079,-78.9236087
2302,2251640,CLOSED,1816 White Dogwood Road,Apex,27502,6/20/2019,Amherst,"3,064",2001,5,2,1,Detached,"$417,000.00","$415,000.00",5,Yes,2,0-.25 Acres,1.0,NC,"1816 White Dogwood Road,Apex,NC,27502",35.7315566,-78.8703546
2303,2197259,CLOSED,2304 Redbridge Lane,Apex,27502,6/14/2019,Chelsea Run,"2,458",2018,4,2,1,Detached,"$427,841.00","$415,000.00",0,Yes,2,0-.25 Acres,0.97,NC,"2304 Redbridge Lane,Apex,NC,27502",35.744288,-78.89625
2304,2316037,CLOSED,1757 Baldhead Island Drive,Apex,27502,6/24/2020,Bella Casa,"2,575",2016,4,2,1,Detached,"$409,900.00","$415,000.00",2,Yes,2,0-.25 Acres,1.01,NC,"1757 Baldhead Island Drive,Apex,NC,27502",35.7175601,-78.9150997
2305,2177659,CLOSED,530 Kellyridge Drive,Apex,27502,4/27/2018,Abbington,"2,841",2003,4,3,1,Detached,"$419,900.00","$415,000.00",4,Yes,2,.26-.5 Acres,0.99,NC,"530 Kellyridge Drive,Apex,NC,27502",35.7396095,-78.8959655
2306,2254269,CLOSED,1166 Marker Drive,Apex,27502,9/24/2019,The Villages of Apex,"2,702",2013,4,2,1,Detached,"$412,900.00","$415,000.00",48,Yes,2,0-.25 Acres,1.01,NC,"1166 Marker Drive,Apex,NC,27502",35.7464788,-78.8470012
2307,2273414,CLOSED,104 Cedar Wynd Drive,Apex,27502,9/24/2019,Scotts Mill,"2,536",2001,4,2,1,Detached,"$415,000.00","$415,000.00",0,Yes,2,.26-.5 Acres,1.0,NC,"104 Cedar Wynd Drive,Apex,NC,27502",35.728782,-78.8846602
2308,2270961,CLOSED,2501 Flints Pond Circle,Apex,27523,11/21/2019,Walden Creek,"3,658",2002,5,2,1,Detached,"$425,000.00","$415,000.00",62,Yes,2,.26-.5 Acres,0.98,NC,"2501 Flints Pond Circle,Apex,NC,27523",35.7504915,-78.8849764
2309,2072030,CLOSED,4133 Maple Springs Drive,Apex,27523,4/30/2018,Not in a Subdivision,"1,393",1978,3,2,0,Detached,"$398,500.00","$415,000.00",111,,2,1-2.9 Acres,1.04,NC,"4133 Maple Springs Drive,Apex,NC,27523",35.7773886,-78.9233656
2310,2256673,CLOSED,7212 Bedford Ridge Drive,Apex,27539,6/21/2019,The Park At West Lake,"2,562",2009,4,3,1,Detached,"$415,000.00","$415,000.00",1,Yes,2,.51-.75 Acres,1.0,NC,"7212 Bedford Ridge Drive,Apex,NC,27539",35.6584902,-78.7613909
