MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price
2164442,CLOSED,238 Alston Road,Apex,27523-5632,3/1/2018,Not in a Subdivision,"1,993",1977,4,2,1,Detached,"$225,000.00","$225,000.00",8,No,2,1-2.9 Acres,1.00
2235207,CLOSED,104 Weeping Oak Court,Apex,27539,3/25/2019,Sunset Hills,"1,512",2001,3,2,1,Detached,"$244,900.00","$226,000.00",21,Yes,1,.26-.5 Acres,0.92
2190191,CLOSED,2701 Thurrock Drive,Apex,27539,7/6/2018,Amherst,"1,684",1992,3,2,0,Detached,"$220,000.00","$226,000.00",3,Yes,1,0-.25 Acres,1.03
2164662,CLOSED,942 Homestead Park Drive,Apex,27502,2/16/2018,Homestead Park,"1,150",1999,3,2,0,Detached,"$235,000.00","$226,000.00",4,Yes,1,0-.25 Acres,0.96
2294340,CLOSED,1917 Kelly Glen Drive,Apex,27502-5295,3/10/2020,Kelly Glen,"1,491",1997,3,2,0,Detached,"$205,000.00","$226,012.00",14,,2,0-.25 Acres,1.10
2271915,CLOSED,2840 Thurrock Drive,Apex,27539,9/23/2019,Amherst,"1,382",1989,3,2,0,Detached,"$235,000.00","$227,000.00",5,,0,0-.25 Acres,0.97
2258406,CLOSED,2605 New Oxford Drive,Apex,27539,6/24/2019,Brighton Woods,"1,206",1987,3,2,0,Detached,"$220,000.00","$227,000.00",2,No,1,.51-.75 Acres,1.03
2189697,CLOSED,4809 Morecambe Way,Apex,27539,6/18/2018,Amherst,"1,684",1998,3,2,1,Detached,"$220,000.00","$227,500.00",2,Yes,1,.26-.5 Acres,1.03
2190436,CLOSED,205 Cabana Drive,Apex,27539,6/21/2018,Sunset Hills,"1,505",2002,3,2,1,Detached,"$225,000.00","$227,500.00",4,Yes,1,0-.25 Acres,1.01
2181467,CLOSED,1210 Canterbury Brook Lane,Apex,27502,5/16/2018,Lexington,"1,692",1996,3,2,1,Detached,"$225,000.00","$227,500.00",2,Yes,1,0-.25 Acres,1.01
2171288,CLOSED,207 Hollyhock Lane,Apex,27539,4/10/2018,Sunset Hills,"1,550",1999,3,2,1,Detached,"$230,000.00","$227,500.00",27,Yes,2,0-.25 Acres,0.99
2239380,CLOSED,304 Homestead Park Drive,Apex,27502,3/28/2019,Homestead Park,"1,266",1998,3,2,0,Detached,"$228,000.00","$228,000.00",11,Yes,1,0-.25 Acres,1.00
2268445,CLOSED,708 Aladdin Circle,Apex,27502,12/19/2019,Perry Village,"1,250",1994,3,2,0,Detached,"$234,900.00","$228,000.00",110,No,0,0-.25 Acres,0.97
2223665,CLOSED,204 Windcap Drive,Apex,27539-6940,2/4/2019,Sunset Hills,"1,482",1999,4,2,0,Detached,"$235,000.00","$228,000.00",17,Yes,1,0-.25 Acres,0.97
2246102,CLOSED,704 Homestead Park Drive,Apex,27502,5/31/2019,Homestead Park,"1,514",2000,4,2,0,Detached,"$238,000.00","$228,500.00",6,,1,0-.25 Acres,0.96
2322906,CLOSED,404 E Chatham Street,Apex,27502,7/23/2020,Not in a Subdivision,"1,380",1940,2,2,0,Detached,"$239,000.00","$229,000.00",6,,0,.26-.5 Acres,0.96
2272828,CLOSED,4825 Morecambe Way,Apex,27539,11/8/2019,Amherst,"1,260",1998,3,2,0,Detached,"$228,000.00","$229,000.00",22,Yes,0,0-.25 Acres,1.00
2287333,CLOSED,7837 Littleman Lane,Apex,27539-6305,12/12/2019,Summercrest,"1,198",1992,3,2,0,Detached,"$229,500.00","$229,500.00",1,No,0,.76-.99 Acres,1.00
2311022,CLOSED,4024 Bamburgh Lane,Apex,27539,6/29/2020,Surry Point,"1,121",1983,3,2,0,Detached,"$219,900.00","$229,900.00",1,No,0,.51-.75 Acres,1.05
2314292,CLOSED,306 Stonecreek Drive,Apex,27539-5383,5/27/2020,Sunset Hills,"1,220",1998,3,2,0,Detached,"$228,000.00","$230,000.00",11,Yes,2,.26-.5 Acres,1.01
2266353,CLOSED,1924 Kelly Glen Drive,Apex,27502,9/10/2019,Kelly Glen,"1,604",1997,4,2,1,Detached,"$239,900.00","$230,000.00",50,Yes,1,.26-.5 Acres,0.96
2267387,CLOSED,205 Lindell Drive,Apex,27539,9/20/2019,Sunset Hills,"1,500",1998,3,2,1,Detached,"$235,000.00","$230,000.00",13,Yes,2,0-.25 Acres,0.98
2247365,CLOSED,5413 Lower Creek Court,Apex,27539,5/20/2019,Deerfield Park,"1,469",1988,3,2,0,Detached,"$228,000.00","$230,000.00",1,,0,.51-.75 Acres,1.01
2255846,CLOSED,8108 Deer Meadow Drive,Apex,27539-8321,8/15/2019,Deerfield Park,"1,504",1978,3,2,0,Detached,"$225,000.00","$230,000.00",12,No,0,.51-.75 Acres,1.02
2294363,CLOSED,313 Evening Star Drive,Apex,27502,1/30/2020,Homestead Park,"1,144",1998,3,2,0,Detached,"$220,000.00","$230,000.00",4,Yes,0,0-.25 Acres,1.05
2300748,CLOSED,4829 Basildon Court,Apex,27539,3/5/2020,Amherst,"1,572",2005,3,2,1,Detached,"$230,000.00","$231,000.00",6,Yes,0,0-.25 Acres,1.00
2323711,CLOSED,104 Lazy Days Court,Apex,27502,7/20/2020,Homestead Park,972,1997,2,2,0,Detached,"$225,000.00","$231,000.00",3,Yes,0,0-.25 Acres,1.03
2315053,CLOSED,106 Sweet Tart Lane,Apex,27502,6/29/2020,Sugarland Run,"1,140",1998,3,2,0,Detached,"$235,000.00","$231,000.00",33,,0,0-.25 Acres,0.98
2202342,CLOSED,2905 Sawyers Mill Drive,Apex,27539,8/8/2018,Sawyers Mill,"1,876",2001,3,2,1,Detached,"$224,900.00","$231,000.00",2,Yes,1,0-.25 Acres,1.03
2224431,CLOSED,309 Center Park Way,Apex,27502,12/28/2018,Center Parkway,"1,181",1995,3,2,0,Detached,"$240,000.00","$233,000.00",2,No,0,0-.25 Acres,0.97
2277136,CLOSED,1005 Dual Parks Road,Apex,27502,10/22/2019,Bradley Park,"1,479",2002,3,2,1,Detached,"$240,000.00","$234,000.00",7,Yes,1,0-.25 Acres,0.98
2335139,CLOSED,104 Sweet Tart Lane,Apex,27502,9/9/2020,Sugarland Run,"1,063",1998,3,2,0,Detached,"$225,000.00","$234,800.00",2,,1,0-.25 Acres,1.04
2326748,CLOSED,2636 Thurrock Drive,Apex,27539,8/6/2020,Amherst,"1,272",1992,3,2,0,Detached,"$229,990.00","$234,900.00",2,Yes,2,0-.25 Acres,1.02
2274391,CLOSED,4812 Basildon Court,Apex,27539,10/7/2019,Amherst,"1,468",2000,3,2,0,Detached,"$235,000.00","$235,000.00",4,,0,0-.25 Acres,1.00
2177388,CLOSED,308 Milky Way Drive,Apex,27502,4/20/2018,Sugarland Run,"1,625",1998,4,2,1,Detached,"$235,000.00","$235,000.00",3,Yes,0,0-.25 Acres,1.00
2220577,CLOSED,7809 Stephenson Road,Apex,27539,11/14/2018,Not in a Subdivision,"1,896",1994,4,2,0,Detached,"$215,000.00","$235,000.00",3,,2,1-2.9 Acres,1.09
2295763,CLOSED,2038 Englewood Drive,Apex,27539-8340,3/16/2020,Englewood Forest,"1,303",1979,3,2,0,Detached,"$225,000.00","$235,000.00",5,,1,.51-.75 Acres,1.04
2190889,CLOSED,1702 Grand Barton Court,Apex,27502,6/29/2018,Kelly Glen,"2,028",1997,4,2,1,Detached,"$240,000.00","$235,000.00",9,Yes,1,.76-.99 Acres,0.98
2278160,CLOSED,404 Kinship Lane,Apex,27502,10/1/2019,Hollands Crossing,"1,200",1998,3,2,0,Detached,"$240,000.00","$235,000.00",6,,2,0-.25 Acres,0.98
2202357,CLOSED,205 Sunshine Crest Court,Apex,27539,8/22/2018,Sunset Hills,"1,705",2001,4,2,1,Detached,"$248,500.00","$235,000.00",1,,2,0-.25 Acres,0.95
2323689,CLOSED,4028 St Edmunds Lane,Apex,27539-9790,7/15/2020,Surry Point,"1,136",1984,3,2,0,Detached,"$225,000.00","$235,000.00",3,No,0,.51-.75 Acres,1.04
2168324,CLOSED,314 N Mason Street,Apex,27502,3/12/2018,Not in a Subdivision,"1,400",1949,3,1,1,Detached,"$240,000.00","$235,000.00",2,No,0,.51-.75 Acres,0.98
2217662,CLOSED,318 Glaston Court,Apex,27502,11/13/2018,Perry Hills,"1,481",2000,3,2,1,Detached,"$229,500.00","$235,000.00",6,Yes,0,0-.25 Acres,1.02
2230548,CLOSED,302 Hinton Street,Apex,27502,1/31/2019,Not in a Subdivision,"1,257",1959,3,1,0,Detached,"$249,900.00","$235,000.00",8,,0,.26-.5 Acres,0.94
2175340,CLOSED,1705 KELLY GLEN Drive,Apex,27502,4/2/2018,Kelly Glen,"1,447",1996,3,2,1,Detached,"$229,999.00","$235,000.00",3,,0,0-.25 Acres,1.02
2279189,CLOSED,503 Homestead Park Drive,Apex,27502-4438,11/15/2019,Homestead Park,"1,266",2000,3,2,0,Detached,"$240,000.00","$235,000.00",3,,1,0-.25 Acres,0.98
2302235,CLOSED,4424 Mannsfield Court,Apex,27539,3/23/2020,Mannsfield,"1,298",1996,3,2,0,Detached,"$229,900.00","$235,500.00",1,No,0,.51-.75 Acres,1.02
2316517,CLOSED,712 Homestead Park Drive,Apex,27502-4449,6/23/2020,Homestead Park,980,1999,2,2,0,Detached,"$239,900.00","$235,900.00",29,Yes,1,0-.25 Acres,0.98
2242278,CLOSED,212 Perry Farms Drive,Apex,27502,4/16/2019,Perry Farms,"1,250",1991,3,2,0,Detached,"$224,900.00","$236,000.00",5,No,0,0-.25 Acres,1.05
2309414,CLOSED,108 Sparta Lane,Apex,27502-1223,6/5/2020,Perry Hills,"1,450",1999,3,2,1,Detached,"$242,000.00","$236,000.00",44,Yes,0,0-.25 Acres,0.98
2193655,CLOSED,1042 Dual Parks Road,Apex,27502,6/29/2018,Bradley Terrace,"1,410",2005,3,2,0,Detached,"$228,000.00","$236,000.00",4,Yes,1,0-.25 Acres,1.04
2182293,CLOSED,8601 Manns Loop Road,Apex,27539,5/22/2018,Not in a Subdivision,"1,498",1976,3,2,0,Detached,"$229,900.00","$236,000.00",10,No,0,.51-.75 Acres,1.03
2172974,CLOSED,207 Cabana Drive,Apex,27539-6956,3/21/2018,Sunset Hills,"1,691",2002,3,2,1,Detached,"$229,900.00","$236,500.00",2,Yes,1,0-.25 Acres,1.03
2184745,CLOSED,909 Homestead Park Drive,Apex,27502,5/25/2018,Homestead Park,"1,228",1999,3,2,1,Detached,"$232,300.00","$236,900.00",5,Yes,1,0-.25 Acres,1.02
2187858,CLOSED,612 Kinship Lane,Apex,27502,6/4/2018,Hollands Crossing,"1,305",1997,3,2,0,Detached,"$227,000.00","$237,000.00",2,Yes,1,0-.25 Acres,1.04
2343057,CLOSED,209 Thorncrest Drive,Apex,27539-5397,10/26/2020,Sunset Hills,"1,278",1999,3,2,0,Detached,"$239,900.00","$237,000.00",4,Yes,1,0-.25 Acres,0.99
2218035,CLOSED,4808 Morecambe Way,Apex,27539,11/9/2018,Amherst,"1,558",1997,3,2,1,Detached,"$230,000.00","$237,000.00",3,Yes,0,0-.25 Acres,1.03
2208797,CLOSED,106 N Tunstall Avenue,Apex,27502,10/5/2018,Not in a Subdivision,"1,268",1986,3,2,0,Detached,"$249,800.00","$237,000.00",27,,2,0-.25 Acres,0.95
2187577,CLOSED,935 Homestead Park Drive,Apex,27502,6/5/2018,Homestead Park,"1,507",1999,3,2,1,Detached,"$240,000.00","$237,500.00",5,,1,0-.25 Acres,0.99
2271919,CLOSED,4220 Surry Ridge Circle,Apex,27539,9/19/2019,Surry Ridge,"1,310",1984,3,2,0,Detached,"$242,000.00","$237,500.00",8,No,0,.51-.75 Acres,0.98
2290509,CLOSED,5925 Oxford Green Drive,Apex,27539,2/28/2020,Oxford Greene,"1,440",1984,3,2,1,Detached,"$237,900.00","$237,900.00",52,,0,1-2.9 Acres,1.00
2285218,CLOSED,418 James Street,Apex,27502-2126,1/24/2020,Winslow,"1,316",1992,3,2,0,Detached,"$240,000.00","$238,000.00",62,No,0,0-.25 Acres,0.99
2275262,CLOSED,1044 Dual Parks Road,Apex,27502,10/15/2019,Bradley Park,"1,410",2005,3,2,0,Detached,"$235,000.00","$238,000.00",3,Yes,1,0-.25 Acres,1.01
2175919,CLOSED,100 Lindell Drive,Apex,27539,5/1/2018,Sunset Hills,"1,650",1997,3,2,1,Detached,"$225,000.00","$238,250.00",4,Yes,1,0-.25 Acres,1.06
2252999,CLOSED,308 Glaston Court,Apex,27502-1868,7/18/2019,Perry Hills,"1,454",2000,3,2,1,Detached,"$238,456.00","$238,456.00",11,Yes,0,0-.25 Acres,1.00
2186630,CLOSED,4913 Sugargrove Court,Apex,27539,7/26/2018,Sawyers Mill,"1,675",2001,3,2,0,Detached,"$238,500.00","$238,500.00",35,Yes,2,0-.25 Acres,1.00
2316993,CLOSED,204 Windcap Drive,Apex,27539-6940,6/26/2020,Sunset Hills,"1,482",1999,4,2,0,Detached,"$241,000.00","$238,500.00",4,Yes,1,0-.25 Acres,0.99
2244484,CLOSED,1805 Oak Street,Apex,27502-1559,6/27/2019,Knollwood,"1,261",1967,3,2,0,Detached,"$239,000.00","$239,000.00",3,,0,.26-.5 Acres,1.00
2254227,CLOSED,303 Stonecreek Drive,Apex,27539,6/14/2019,Sunset Hills,"1,527",2000,3,2,0,Detached,"$235,000.00","$239,000.00",3,Yes,2,0-.25 Acres,1.02
2256794,CLOSED,8812 Valley Hill Court,Apex,27539,6/27/2019,Not in a Subdivision,"1,244",1996,3,2,0,Detached,"$225,000.00","$239,500.00",3,No,0,1-2.9 Acres,1.06
2330889,CLOSED,2813 Glastonbury Road,Apex,27539,8/31/2020,Amherst,"1,231",1999,3,2,0,Detached,"$235,000.00","$239,500.00",3,Yes,0,0-.25 Acres,1.02
2338693,CLOSED,2833 Thurrock Drive,Apex,27539,10/19/2020,Amherst,"1,328",1988,3,2,0,Detached,"$239,900.00","$240,000.00",8,,0,0-.25 Acres,1.00
2328818,CLOSED,2709 Glastonbury Road,Apex,27539-8664,8/14/2020,Amherst,"1,350",1999,3,2,0,Detached,"$240,000.00","$240,000.00",2,Yes,0,0-.25 Acres,1.00
2330000,CLOSED,109 Lemon Drop Circle,Apex,27502,9/18/2020,Sugarland Run,"1,293",1999,3,2,0,Detached,"$245,500.00","$240,000.00",16,Yes,0,0-.25 Acres,0.98
2179476,CLOSED,514 Twin Circle,Apex,27502-1362,8/14/2018,Not in a Subdivision,"1,316",1993,3,2,0,Detached,"$239,900.00","$240,000.00",100,,0,0-.25 Acres,1.00
2292496,CLOSED,1033 Dual Parks Road,Apex,27502,2/3/2020,Bradley Park,"1,188",2004,3,2,0,Detached,"$245,000.00","$240,000.00",8,Yes,1,.26-.5 Acres,0.98
2248570,CLOSED,405 Stonecreek Drive,Apex,27539,9/26/2019,Sunset Hills,"1,527",1999,3,2,0,Detached,"$239,000.00","$240,000.00",5,,2,0-.25 Acres,1.00
2192183,CLOSED,1213 Canterbury Brook Lane,Apex,27502,7/10/2018,Lexington,"1,568",1995,3,2,0,Detached,"$225,000.00","$240,000.00",4,,2,.26-.5 Acres,1.07
2283241,CLOSED,1101 Knollwood Drive,Apex,27502,11/21/2019,Knollwood,"2,064",1970,4,3,0,Detached,"$240,000.00","$240,000.00",5,No,1,.26-.5 Acres,1.00
2238987,CLOSED,108 Spring Dove Lane,Apex,27539,4/24/2019,Sunset Hills,"1,641",2001,3,2,1,Detached,"$245,000.00","$240,000.00",13,,1,0-.25 Acres,0.98
2331917,CLOSED,1033 Earnest Jones Road,Apex,27523,8/20/2020,Not in a Subdivision,"1,128",1976,3,1,1,Detached,"$255,000.00","$240,000.00",1,No,0,1-2.9 Acres,0.94
2275955,CLOSED,2916 Sawyers Mill Drive,Apex,27539-5009,1/17/2020,Sawyers Mill,"1,650",2001,3,2,0,Detached,"$250,000.00","$240,000.00",85,Yes,2,0-.25 Acres,0.96
2184036,CLOSED,500 Kinship Lane,Apex,27502,5/10/2018,Hollands Crossing,"1,199",1998,3,2,0,Detached,"$229,000.00","$240,240.00",2,Yes,2,0-.25 Acres,1.05
2258762,CLOSED,2829 Glastonbury Road,Apex,27539,7/17/2019,Amherst,"1,558",1998,3,2,1,Detached,"$235,000.00","$240,550.00",3,Yes,0,0-.25 Acres,1.02
2223809,CLOSED,3740 W Lake Road,Apex,27539,12/28/2018,Not in a Subdivision,"1,327",1982,3,2,0,Detached,"$249,500.00","$241,000.00",18,,0,1-2.9 Acres,0.97
2304771,CLOSED,205 Cabana Drive,Apex,27539,4/23/2020,Sunset Hills,"1,505",2002,3,2,1,Detached,"$239,900.00","$241,000.00",4,Yes,1,0-.25 Acres,1.00
2250810,CLOSED,106 Gumdrop Path,Apex,27502,10/21/2019,Sugarland Run,"1,560",2003,4,3,0,Detached,"$246,900.00","$241,500.00",138,Yes,0,0-.25 Acres,0.98
2339157,CLOSED,300 Lynch Street,Apex,27502,10/23/2020,Not in a Subdivision,"1,096",2008,3,2,0,Detached,"$235,000.00","$241,900.00",3,,0,0-.25 Acres,1.03
2193474,CLOSED,930 Homestead Park Drive,Apex,27502,7/5/2018,Homestead Park,"1,441",1999,3,2,0,Detached,"$242,000.00","$242,000.00",8,,1,0-.25 Acres,1.00
2215388,CLOSED,2033 Englewood Drive,Apex,27539,10/24/2018,Englewood Forest,"1,344",1982,3,2,0,Detached,"$240,000.00","$242,000.00",4,No,0,1-2.9 Acres,1.01
2295494,CLOSED,1007 Dual Parks Road,Apex,27502,2/21/2020,Bradley Park,"1,200",2002,3,2,0,Detached,"$247,500.00","$242,000.00",12,Yes,1,0-.25 Acres,0.98
2273305,CLOSED,203 Perry Farms Drive,Apex,27502,10/1/2019,Perry Farms,"1,380",1992,3,2,1,Detached,"$242,000.00","$242,000.00",3,No,0,0-.25 Acres,1.00
2312997,CLOSED,8120 Brently Drive,Apex,27539-6802,6/1/2020,Crowsdale,"1,620",1975,3,1,1,Detached,"$239,000.00","$242,000.00",7,No,0,.76-.99 Acres,1.01
2239789,CLOSED,406 Kinship Lane,Apex,27502,4/30/2019,Hollands Crossing,"1,220",1998,3,2,0,Detached,"$245,000.00","$242,000.00",4,Yes,2,0-.25 Acres,0.99
2316997,CLOSED,4913 Matlock Court,Apex,27539,6/10/2020,Amherst,"1,645",1989,3,2,1,Detached,"$240,000.00","$242,200.00",3,Yes,0,0-.25 Acres,1.01
2178926,CLOSED,1110 Shackleton Road,Apex,27502,5/4/2018,Bradley Park,"1,473",2004,3,2,1,Detached,"$235,000.00","$242,500.00",3,Yes,1,.26-.5 Acres,1.03
2201747,CLOSED,806 Homestead Park Drive,Apex,27502-4450,8/28/2018,Homestead Park,"1,231",1999,3,2,0,Detached,"$235,000.00","$242,500.00",4,Yes,1,0-.25 Acres,1.03
2180523,CLOSED,104 Shining Star Court,Apex,27502,5/9/2018,Homestead Park,"1,581",1999,3,2,1,Detached,"$248,000.00","$243,000.00",2,Yes,2,0-.25 Acres,0.98
2318724,CLOSED,4720 Meadow Lake Drive,Apex,27539,8/10/2020,Running Cedar,"1,366",1994,3,2,0,Detached,"$247,000.00","$243,000.00",27,No,0,.76-.99 Acres,0.98
2297583,CLOSED,2008 Blanchard Street,Apex,27502-1349,7/21/2020,Brittany Trace,"1,334",1991,3,2,0,Detached,"$247,000.00","$243,500.00",128,No,1,0-.25 Acres,0.99
2251405,CLOSED,106 Ridge Lake Drive,Apex,27539-7732,6/6/2019,Sunset Hills,"1,503",1998,3,2,1,Detached,"$239,900.00","$244,000.00",6,,1,0-.25 Acres,1.02
2286759,CLOSED,403 Briarcliff Street,Apex,27502-2179,2/3/2020,Clairmont,"1,344",1984,2,1,1,Detached,"$247,999.00","$244,000.00",38,No,2,.26-.5 Acres,0.98
2283957,CLOSED,4101 Cary Oaks Drive,Apex,27539-7603,12/16/2019,Cary Oaks,"1,591",1991,3,2,1,Detached,"$255,000.00","$244,500.00",37,Yes,0,.26-.5 Acres,0.96
2254062,CLOSED,820 Shackleton Road,Apex,27502,8/15/2019,Perry Farms,"1,315",1999,3,2,0,Detached,"$244,900.00","$244,900.00",58,,1,0-.25 Acres,1.00
2316878,CLOSED,902 E Chatham Street,Apex,27502,7/31/2020,Clairmont,"1,148",1986,3,2,0,Detached,"$249,500.00","$244,900.00",48,No,0,.26-.5 Acres,0.98
2285059,CLOSED,713 Maple Shade Lane,Apex,27502,1/2/2020,Perry Village,"1,183",1994,3,2,0,Detached,"$245,900.00","$245,000.00",7,No,0,0-.25 Acres,1.00
2200622,CLOSED,111 Spring Dove Lane,Apex,27539,8/30/2018,Sunset Hills,"1,686",2001,4,2,1,Detached,"$245,000.00","$245,000.00",21,Yes,2,0-.25 Acres,1.00
2249349,CLOSED,412 Thorncrest Drive,Apex,27539,5/22/2019,Sunset Hills,"1,516",1999,3,2,1,Detached,"$245,000.00","$245,000.00",3,Yes,2,0-.25 Acres,1.00
2182654,CLOSED,313 Glaston Court,Apex,27502,5/9/2018,Perry Hills,"1,607",2000,2,2,0,Detached,"$239,900.00","$245,000.00",3,Yes,1,0-.25 Acres,1.02
2267562,CLOSED,1018 Shackleton Road,Apex,27502,8/23/2019,Bradley Park,"1,271",2004,3,2,0,Detached,"$235,000.00","$245,000.00",2,Yes,1,0-.25 Acres,1.04
2203453,CLOSED,801 Homestead Park Drive,Apex,27502,8/31/2018,Homestead Park,"1,734",1999,3,2,1,Detached,"$249,900.00","$245,000.00",6,,1,0-.25 Acres,0.98
2320612,CLOSED,1009 Dual Parks Road,Apex,27502,7/2/2020,Bradley Park,"1,464",2004,3,2,1,Detached,"$240,000.00","$245,000.00",4,Yes,0,0-.25 Acres,1.02
2282684,CLOSED,2812 Glastonbury Road,Apex,27539,1/16/2020,Amherst,"1,430",2000,3,2,0,Detached,"$245,900.00","$245,000.00",53,,2,0-.25 Acres,1.00
2231021,CLOSED,208 Hollyhock Lane,Apex,27539-5644,2/25/2019,Sunset Hills,"1,608",1998,3,2,1,Detached,"$245,000.00","$245,000.00",7,Yes,2,.26-.5 Acres,1.00
2286391,CLOSED,206 Tobacco Farm Road,Apex,27502-4856,11/26/2019,Hollands Crossing,"1,259",1997,3,2,0,Detached,"$250,000.00","$245,000.00",0,Yes,1,.26-.5 Acres,0.98
2268861,CLOSED,2708 Glastonbury Road,Apex,27539,8/29/2019,Amherst,"1,843",1999,4,2,0,Detached,"$245,000.00","$245,000.00",3,Yes,0,0-.25 Acres,1.00
2169188,CLOSED,1103 Indian Trail,Apex,27502,3/16/2018,Indian Trail,"1,290",1983,3,2,0,Detached,"$225,000.00","$245,000.00",1,No,0,.26-.5 Acres,1.09
2330097,CLOSED,113 Milky Way Drive,Apex,27502,7/31/2020,Sugarland Run,"1,230",1998,3,2,1,Detached,"$240,000.00","$246,000.00",1,Yes,0,0-.25 Acres,1.03
2259515,CLOSED,309 Glaston Court,Apex,27502,7/12/2019,Perry Hills,"1,500",2000,3,2,1,Detached,"$246,000.00","$246,000.00",4,Yes,0,0-.25 Acres,1.00
2189893,CLOSED,4225 Willowdale Court,Apex,27539,7/24/2018,Pebblestone,"1,807",1990,3,2,1,Detached,"$250,000.00","$246,500.00",11,No,1,.51-.75 Acres,0.99
2186094,CLOSED,504 Homestead Park Drive,Apex,27502,6/25/2018,Homestead Park,"1,720",2000,3,2,1,Detached,"$247,000.00","$247,000.00",14,Yes,1,0-.25 Acres,1.00
2212312,CLOSED,9029 Wesley Court,Apex,27539,11/15/2018,Elizabeth Woods,"1,632",1989,3,2,1,Detached,"$259,900.00","$247,000.00",48,No,0,.51-.75 Acres,0.95
2192022,CLOSED,3624 Bentgrass Court,Apex,27539,6/5/2018,Sawgrass,"1,255",1994,3,2,0,Detached,"$240,000.00","$247,500.00",2,No,0,1-2.9 Acres,1.03
2339007,CLOSED,3921 Bamburgh Lane,Apex,27539,9/24/2020,Surry Point,"1,140",1983,3,2,0,Detached,"$245,000.00","$247,500.00",3,No,0,.76-.99 Acres,1.01
2223385,CLOSED,200 Homestead Park Drive,Apex,27502,12/21/2018,Homestead Park,"1,241",1999,3,2,0,Detached,"$240,000.00","$248,000.00",4,Yes,1,0-.25 Acres,1.03
2236857,CLOSED,4232 New Brighton Drive,Apex,27539,4/15/2019,Fairstone,"1,724",1991,3,2,0,Detached,"$260,000.00","$248,000.00",27,No,2,.51-.75 Acres,0.95
2239229,CLOSED,9037 Holly Springs Road,Apex,27539-7607,4/11/2019,Santero,"1,440",1984,3,2,0,Detached,"$252,000.00","$248,000.00",15,No,0,.76-.99 Acres,0.98
2333757,CLOSED,804 Napleton Circle,Apex,27502,9/9/2020,Perry Village,"1,305",1994,3,2,1,Detached,"$249,000.00","$248,800.00",5,,0,0-.25 Acres,1.00
2187392,CLOSED,306 Kinship Lane,Apex,27502,6/29/2018,Hollands Crossing,"1,334",1998,3,2,0,Detached,"$249,000.00","$249,000.00",29,,2,0-.25 Acres,1.00
2300709,CLOSED,305 Glaston Court,Apex,27502-1869,3/27/2020,Perry Hills,"1,453",1999,3,2,1,Detached,"$249,000.00","$249,000.00",8,Yes,0,0-.25 Acres,1.00
2344838,CLOSED,301 Harwood Street,Apex,27502,10/30/2020,Not in a Subdivision,"1,466",1994,3,2,0,Detached,"$239,000.00","$249,350.00",2,No,0,0-.25 Acres,1.04
2245493,CLOSED,220 Quisisana Road,Apex,27502,5/28/2019,Hollands Cove,"1,300",2000,3,2,0,Detached,"$250,000.00","$249,500.00",20,No,2,.26-.5 Acres,1.00
2230320,CLOSED,208 Milky Way Drive,Apex,27502,2/15/2019,Sugarland Run,"1,587",1998,3,2,1,Detached,"$250,000.00","$249,750.00",8,Yes,0,0-.25 Acres,1.00
2284632,CLOSED,2832 Ringgold Drive,Apex,27539,2/14/2020,Glendale,"1,341",1981,3,2,0,Detached,"$249,900.00","$249,900.00",32,,2,.76-.99 Acres,1.00
2261057,CLOSED,3004 Locust Grove Drive,Apex,27539,8/7/2019,Sawyers Mill,"1,556",2003,3,2,1,Detached,"$239,900.00","$250,000.00",2,Yes,2,0-.25 Acres,1.04
2300494,CLOSED,408 Homestead Park Drive,Apex,27502,3/27/2020,Homestead Park,"1,129",1999,3,2,0,Detached,"$239,000.00","$250,000.00",3,Yes,0,0-.25 Acres,1.05
2329874,CLOSED,111 Cabana Drive,Apex,27539,9/11/2020,Sunset Hills,"1,481",2000,4,2,1,Detached,"$259,900.00","$250,000.00",11,Yes,1,0-.25 Acres,0.96
2179303,CLOSED,204 Lindell Drive,Apex,27539,4/25/2018,Sunset Hills,"1,922",1998,4,2,1,Detached,"$254,900.00","$250,000.00",11,Yes,2,0-.25 Acres,0.98
2216007,CLOSED,8212 Wanstraw Way,Apex,27539,9/20/2018,Belle Ridge,"1,750",1987,3,2,1,Detached,"$250,000.00","$250,000.00",0,,0,1-2.9 Acres,1.00
2223796,CLOSED,3205 Sawyers Mill Drive,Apex,27539,12/28/2018,Sawyers Mill,"1,633",2001,3,2,1,Detached,"$250,000.00","$250,000.00",4,Yes,1,0-.25 Acres,1.00
2320992,CLOSED,508 Thorncrest Drive,Apex,27539-9508,6/25/2020,Sunset Hills,"1,425",2000,3,2,1,Detached,"$249,900.00","$250,000.00",5,Yes,2,.26-.5 Acres,1.00
2335684,CLOSED,111 Sweet Tart Lane,Apex,27502,10/1/2020,Sugarland Run,"1,197",1998,3,2,0,Detached,"$239,900.00","$250,000.00",3,Yes,0,0-.25 Acres,1.04
2180401,CLOSED,8312 Bells Lake Road,Apex,27239-8806,5/10/2018,Olde Sturbridge,"1,743",1979,3,2,0,Detached,"$234,900.00","$250,000.00",5,No,0,.51-.75 Acres,1.06
